ID,Field,RA,DEC,X,Y,ELONGATION,ELLIPTICITY,THETA,A,B,FLUX_RADIUS_50,FLUX_RADIUS_90,u_petro,e_u_petro,SEX_FLAGS_u,J0378_petro,e_J0378_petro,SEX_FLAGS_J0378,J0395_petro,e_J0395_petro,SEX_FLAGS_J0395,J0410_petro,e_J0410_petro,SEX_FLAGS_J0410,J0430_petro,e_J0430_petro,SEX_FLAGS_J0430,g_petro,e_g_petro,SEX_FLAGS_g,J0515_petro,e_J0515_petro,SEX_FLAGS_J0515,r_petro,e_r_petro,SEX_FLAGS_r,J0660_petro,e_J0660_petro,SEX_FLAGS_J0660,i_petro,e_i_petro,SEX_FLAGS_i,J0861_petro,e_J0861_petro,SEX_FLAGS_J0861,z_petro,e_z_petro,SEX_FLAGS_z,zml,odds
"iDR4_3_SPLUS-s22s19_0038187","SPLUS-s22s19",27.53077866886455,-27.838431853676667,5753.377,8176.872,1.3360081,0.2515015,28.697788,4.1040944E-4,3.0720088E-4,3.3693364,6.566329,99.0,99.0,0,99.0,99.0,0,20.134209,0.71377355,0,21.272226,1.8448246,0,19.557148,0.37276155,0,22.976168,2.9239905,0,19.794268,0.3647814,0,19.510838,0.119933866,0,19.207289,0.101596735,0,18.978287,0.10063899,0,18.711502,0.18551041,0,18.7776,0.15550976,0,0.41908333,0.49918276
"iDR4_3_SPLUS-s22s19_0038223","SPLUS-s22s19",27.52051346932034,-27.839739686947794,5812.789,8168.2876,1.3195084,0.24214202,3.2909555,2.9584282E-4,2.2420446E-4,2.527419,5.0546393,22.498251,1.3531661,0,23.88369,8.006058,0,21.633738,1.6375796,0,20.92637,0.7781817,0,20.86382,0.71760976,0,21.069391,0.2931256,0,21.365501,0.89564717,0,20.293491,0.14308622,0,20.69877,0.23161227,0,20.254143,0.18855476,0,20.76074,0.7077554,0,20.020061,0.28262323,0,0.30633333,0.28739214
"iDR4_3_SPLUS-s22s19_0038294","SPLUS-s22s19",27.526036345240435,-27.84265343691901,5780.815,8149.228,1.4376228,0.30440724,20.17974,1.7248037E-4,1.199828E-4,1.8917418,4.92338,22.120071,0.60767823,0,22.004442,0.9948534,0,23.074825,3.4761777,0,99.0,99.0,0,25.385847,25.830795,0,22.953176,0.93806195,0,21.714705,0.6986749,0,21.506424,0.24621859,0,21.48159,0.26859096,0,21.706734,0.40412658,0,21.407883,0.72551423,0,21.647364,0.7116703,0,0.78291667,0.0727219
"iDR4_3_SPLUS-s22s19_0038318","SPLUS-s22s19",27.487842975222964,-27.841739407202642,6001.877,8155.0894,1.0053581,0.0053294897,-46.66846,3.0681636E-4,3.051844E-4,2.7700584,5.111687,21.80954,0.9081948,0,21.540493,1.2140791,0,21.09294,1.3083985,0,20.973072,1.0661405,0,21.351961,1.481074,0,21.32131,0.48792407,0,20.651464,0.61407197,0,20.328136,0.19497508,0,20.668678,0.2977256,0,19.618204,0.13914725,0,20.188932,0.55440706,0,19.781431,0.30057228,0,0.2335,0.31139693
"iDR4_3_SPLUS-s22s19_0038320","SPLUS-s22s19",27.511454839769744,-27.843566298310222,5865.2075,8143.2144,2.69949,0.62955964,44.576214,1.4399184E-4,5.334056E-5,1.5018442,3.5754645,99.0,99.0,0,99.0,99.0,0,22.810066,2.2239163,0,22.35053,1.3300112,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.30486,0.41950947,0,23.029146,0.9121679,0,22.188898,0.5163611,0,20.783207,0.33437577,0,22.064754,0.85742724,0,0.78858334,0.23974651
"iDR4_3_SPLUS-s22s19_0038365","SPLUS-s22s19",27.48184097775835,-27.844669518453244,6036.6016,8135.8843,1.948499,0.48678446,33.014706,1.6736223E-4,8.59126E-5,1.1637275,1.708238,25.651636,9.8289995,0,99.0,99.0,0,22.173256,1.1156257,0,99.0,99.0,0,21.41352,0.49899408,0,23.133842,0.8135055,0,22.947906,1.5982112,0,99.0,99.0,0,22.848787,0.69610274,0,22.229961,0.48311865,0,99.0,99.0,0,21.212225,0.35275343,0,0.76166666,0.13475187
"iDR4_3_SPLUS-s22s19_0038409","SPLUS-s22s19",27.522932958558155,-27.846433528582214,5798.7666,8124.477,1.7662917,0.43384212,-14.517225,1.2663507E-4,7.168513E-5,1.0553929,1.6235173,22.821268,0.4480856,0,22.945993,0.83576727,0,99.0,99.0,0,23.799505,2.705254,0,23.345991,1.7496686,0,23.316782,0.5747056,0,23.628637,1.7652297,0,22.86023,0.37574717,0,99.0,99.0,0,23.034733,0.5987683,0,22.85558,1.1969023,0,24.25427,3.4190404,0,0.7273333,0.13569362
"iDR4_3_SPLUS-s22s19_0038415","SPLUS-s22s19",27.466852816391274,-27.846953485353463,6123.336,8120.863,1.9032526,0.4745837,39.030552,2.6671748E-4,1.4015622E-4,1.9842502,3.3792512,23.00045,1.7688519,0,21.342047,0.6540393,0,22.181828,2.297276,0,99.0,99.0,0,99.0,99.0,0,23.125088,1.6300398,0,21.009571,0.5429367,0,21.676193,0.42725363,0,21.142693,0.29239944,0,21.381363,0.4463567,0,20.41282,0.4315544,0,20.467897,0.35860944,0,0.70858335,0.13604447
"iDR4_3_SPLUS-s22s19_0038426","SPLUS-s22s19",27.518618722598173,-27.846966359932456,5823.734,8120.9785,1.3983234,0.28485787,3.6192524,2.0446254E-4,1.4621922E-4,1.6737818,2.5459504,21.984505,0.6172491,0,21.320631,0.57245505,0,21.263168,0.88273734,0,21.203001,0.7593457,0,21.474607,0.9525139,0,99.0,99.0,0,21.947086,1.1608198,0,22.373005,0.7317509,0,22.644953,1.0522418,0,21.714493,0.54661816,0,21.138771,0.7593781,0,20.850193,0.45921695,0,0.70975,0.14922124
"iDR4_3_SPLUS-s22s19_0038464","SPLUS-s22s19",27.486045976996277,-27.848519810025177,6012.2456,8110.6987,2.3438733,0.5733558,71.80316,1.2859795E-4,5.4840966E-5,2.1189456,4.305973,21.799744,0.339477,0,99.0,99.0,0,22.65471,2.0478094,0,23.506536,4.1115875,0,22.244846,1.256079,0,22.437138,0.5066468,0,99.0,99.0,0,22.422897,0.49692822,0,23.94742,2.244998,0,21.537357,0.30164456,0,20.450487,0.26261523,0,21.960144,0.82647973,0,0.7136667,0.14370291
"iDR4_3_SPLUS-s22s19_0038645","SPLUS-s22s19",27.516347740326434,-27.855188208436353,5836.852,8067.154,1.281624,0.21973991,-43.184708,1.2919493E-4,1.0080528E-4,1.6115711,5.0740123,99.0,99.0,0,21.590542,0.6435532,0,99.0,99.0,0,21.040415,0.57624596,0,22.039646,1.4042313,0,22.490948,0.72220945,0,99.0,99.0,0,22.429092,0.6758292,0,23.211803,1.5508428,0,21.512875,0.3983493,0,99.0,99.0,0,21.976124,1.1374145,0,0.71675,0.097396836
"iDR4_3_SPLUS-s22s19_0038780","SPLUS-s22s19",27.476458704668687,-27.86073719509553,6067.6675,8030.6846,1.272894,0.21438867,24.321941,2.1223746E-4,1.6674928E-4,2.260728,6.1773047,21.760038,0.5514015,0,21.615105,0.8226387,0,99.0,99.0,0,99.0,99.0,0,21.429115,0.99769884,0,23.793392,2.9692492,0,99.0,99.0,0,21.124123,0.25307998,0,21.868576,0.5601475,0,21.179323,0.36397016,0,21.569368,1.2295488,0,20.622644,0.40582657,0,0.80758333,0.117533475
"iDR4_3_SPLUS-s22s19_0038809","SPLUS-s22s19",27.49415053333043,-27.860949798494676,5965.286,8029.367,1.6663462,0.39988464,26.275377,2.1625483E-4,1.2980022E-4,2.3847957,5.1490555,23.293333,3.926602,0,21.07839,0.7818672,0,21.04145,1.2288522,0,99.0,99.0,0,20.080898,0.45297918,0,21.590914,0.6131022,0,99.0,99.0,0,21.607075,0.62023246,0,20.704805,0.30150583,0,21.704231,0.92772895,0,20.872744,1.0204189,0,20.144564,0.4113229,0,0.29583332,0.06925965
"iDR4_3_SPLUS-s22s19_0035835","SPLUS-s22s19",27.475678878604064,-27.7724013676378,6072.6523,8608.912,1.4323462,0.30184478,30.733204,2.6023033E-4,1.8170044E-4,2.3939133,6.946815,22.149502,0.97978556,0,99.0,99.0,0,99.0,99.0,0,21.078657,0.92894226,0,22.53435,3.4851673,0,22.74009,1.424738,0,21.14279,0.7654101,0,21.203514,0.3460244,0,21.382566,0.45500088,0,20.013847,0.15930463,0,19.744291,0.2927678,0,19.84501,0.2530771,0,0.5764167,0.17705269
"iDR4_3_SPLUS-s22s19_0035921","SPLUS-s22s19",27.456277994221487,-27.774281236159794,6185.004,8596.508,2.615123,0.6176088,-31.761158,1.2352524E-4,4.7204736E-5,1.0938255,2.4320107,23.650528,1.7071433,0,99.0,99.0,0,21.80786,0.8714038,0,99.0,99.0,0,99.0,99.0,16,22.97629,0.7744926,0,22.316233,0.98324543,0,22.41166,0.4587817,0,22.778915,0.71675724,0,99.0,99.0,0,21.891037,0.919181,0,21.244267,0.39996272,0,0.7465,0.2605286
"iDR4_3_SPLUS-s22s19_0036068","SPLUS-s22s19",27.450836221675228,-27.77764088793675,6216.4976,8574.484,1.0034376,0.0034258962,-40.997826,7.649741E-5,7.62361E-5,1.6069924,3.0044365,22.300701,0.49581465,0,22.641129,1.1515495,0,99.0,99.0,0,22.291061,1.2421362,0,99.0,99.0,0,99.0,99.0,0,22.281595,0.9482785,0,99.0,99.0,0,22.016424,0.3578828,0,21.565474,0.2899674,0,20.656681,0.29672664,0,21.47087,0.492562,0,0.7360833,0.105867915
"iDR4_3_SPLUS-s22s19_0036172","SPLUS-s22s19",27.468101415354838,-27.780253376424003,6116.493,8557.478,1.0155624,0.015323877,43.17288,7.692971E-5,7.57498E-5,1.4493546,1.98112,23.27894,1.2095597,0,23.726374,3.121883,0,99.0,99.0,0,22.585062,1.6345918,0,99.0,99.0,0,99.0,99.0,0,22.548925,1.2181022,0,22.722473,0.6099129,0,22.429482,0.52096975,0,22.636045,0.77283764,0,22.395668,1.4590298,0,21.635815,0.57390827,0,0.735,0.10025423
"iDR4_3_SPLUS-s22s19_0036197","SPLUS-s22s19",27.466076294620972,-27.77937155797735,6128.2266,8563.239,1.486872,0.32744718,83.05611,1.4297516E-4,9.615232E-5,1.4139934,2.1841881,99.0,99.0,0,23.5566,2.9302428,0,23.43442,4.2511363,0,99.0,99.0,0,21.541845,0.67458385,0,22.598707,0.60378593,0,21.499556,0.51116496,0,22.772202,0.70241654,0,99.0,99.0,0,22.168938,0.5550636,0,99.0,99.0,0,24.234741,6.9131193,0,0.62008333,0.100247584
"iDR4_3_SPLUS-s22s19_0036236","SPLUS-s22s19",27.457872307202834,-27.780084905192563,6175.7334,8558.526,1.1013737,0.09204298,61.359005,2.4067482E-4,2.1851435E-4,2.5797472,4.9153147,20.950066,0.48871252,0,20.91611,0.80326706,0,22.121065,3.9739563,0,22.740273,6.4114995,0,20.232334,0.62268037,0,22.737404,2.1125722,0,20.529282,0.6458633,0,21.353062,0.58848447,0,20.340979,0.2587206,0,20.884447,0.5253395,0,20.606688,0.96114725,0,20.2253,0.5334032,0,0.27941668,0.12333739
"iDR4_3_SPLUS-s22s19_0036328","SPLUS-s22s19",27.455437197571243,-27.784885140527432,6189.805,8527.091,1.5905857,0.37130082,57.67206,1.545254E-4,9.713035E-5,3.5329442,6.0686073,99.0,99.0,0,22.022474,1.0234174,0,99.0,99.0,0,99.0,99.0,0,21.50422,0.92746717,0,22.38719,0.7052995,0,21.520409,0.73996776,0,21.807842,0.41167626,0,22.014612,0.5549767,0,21.015507,0.27313757,0,21.03199,0.6528499,0,20.446886,0.30136284,0,0.75408334,0.14702274
"iDR4_3_SPLUS-s22s19_0036702","SPLUS-s22s19",27.46892081515047,-27.79480570012043,6111.665,8462.224,1.0671602,0.062933624,-1.7595588,2.9336123E-4,2.7489004E-4,1.7821347,4.285468,21.9806,0.67312694,0,21.416252,0.68031096,0,22.404325,2.7379165,0,21.440725,1.0289389,0,22.360725,2.3445146,0,20.098783,0.10072972,0,19.602581,0.14887299,0,18.817364,0.03210152,0,18.378841,0.02483605,0,17.461891,0.01340451,0,17.066158,0.021252211,0,16.92677,0.014703009,0,0.63675,0.14777823
"iDR4_3_SPLUS-s22s19_0036753","SPLUS-s22s19",27.460315353308598,-27.794918861765733,6161.4937,8461.438,1.0637442,0.059924424,-41.479553,7.8403486E-5,7.370538E-5,1.0159439,1.7804503,99.0,99.0,0,99.0,99.0,0,24.22425,8.442832,0,22.639488,1.782506,0,22.507101,1.542979,0,22.848133,0.71325606,0,22.791172,1.5780416,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,21.074503,0.45075047,0,21.27196,0.42530152,0,0.79316664,0.15699637
"iDR4_3_SPLUS-s22s19_0036785","SPLUS-s22s19",27.456083166408796,-27.79491027412642,6186.0,8461.472,3.8809288,0.7423297,89.94392,1.7115017E-4,4.4101616E-5,1.2775799,1.9227157,23.113655,0.8554977,0,23.937347,3.0865042,0,23.571754,3.5745544,0,21.460562,0.4758108,0,99.0,99.0,0,22.099506,0.2819577,0,99.0,99.0,0,22.29427,0.3338147,0,23.24119,0.88757694,0,22.438993,0.5213272,0,21.598719,0.5667221,0,24.119246,4.5577655,0,0.7875,0.18810357
"iDR4_3_SPLUS-s22s19_0036798","SPLUS-s22s19",27.471323748053184,-27.80171654475476,6097.7124,8416.998,1.484893,0.32655078,89.814896,1.0270036E-4,6.9165355E-5,1.1259546,1.9271412,25.898083,16.070057,0,99.0,99.0,0,23.510036,4.9118752,0,22.94237,2.6699893,0,21.351278,0.6028996,0,22.174595,0.43597117,0,99.0,99.0,0,99.0,99.0,0,23.73077,2.0204697,0,99.0,99.0,0,99.0,99.0,0,23.715874,4.5632777,0,0.757,0.1555572
"iDR4_3_SPLUS-s22s19_0036872","SPLUS-s22s19",27.473216720141828,-27.796479597265833,6086.7803,8451.287,1.7388574,0.4249097,47.325348,2.1498739E-4,1.2363023E-4,2.0019841,3.444546,25.556677,17.158504,0,21.453085,0.6711698,0,20.686966,0.5402615,0,99.0,99.0,0,21.484552,1.0023955,0,22.141478,0.62024254,0,21.004324,0.5096487,0,99.0,99.0,0,99.0,99.0,0,21.746021,0.589677,0,20.91263,0.645153,0,21.342146,0.755859,0,0.75975,0.12405353
"iDR4_3_SPLUS-s22s19_0036907","SPLUS-s22s19",27.465666812405217,-27.79995559124399,6130.4766,8428.497,1.0897564,0.082363725,-45.372215,7.954795E-5,7.299709E-5,1.3175344,1.9259529,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,21.442911,0.50839394,0,24.481874,2.7750823,0,22.978455,1.6223867,0,22.730843,0.55315787,0,99.0,99.0,0,22.091866,0.4220237,0,99.0,99.0,0,22.72594,1.4023201,0,0.92975,0.20662415
"iDR4_3_SPLUS-s22s19_0036972","SPLUS-s22s19",27.48333705291532,-27.80185963033883,6028.1533,8416.116,1.4015539,0.28650618,-78.93489,1.4822106E-4,1.0576818E-4,1.617805,2.7495785,21.269289,0.28150207,0,24.050804,6.1775756,0,20.579962,0.41510642,0,99.0,99.0,0,21.273085,0.7001199,0,22.810398,0.9704876,0,20.939472,0.40798807,0,22.006332,0.46216467,0,99.0,99.0,0,22.655909,1.1550684,0,99.0,99.0,0,99.0,99.0,0,0.41775,0.064451806
"iDR4_3_SPLUS-s22s19_0036976","SPLUS-s22s19",27.469537739003012,-27.802609594204256,6108.0483,8411.144,1.6211692,0.38316125,81.910095,3.9946212E-4,2.4637792E-4,3.7237728,7.6789036,23.556725,8.405504,0,20.365082,0.7566662,0,19.769081,0.7092281,0,20.934256,1.8975374,0,19.547909,0.5167859,0,21.47539,1.030931,0,99.0,99.0,0,19.979355,0.25877813,0,20.297485,0.38735676,0,19.547768,0.23924507,0,18.519598,0.21919371,0,19.033155,0.27729398,0,0.559,0.35707965
"iDR4_3_SPLUS-s22s19_0037044","SPLUS-s22s19",27.484478743922555,-27.805782111001804,6021.524,8390.445,1.0104697,0.010361135,30.9408,7.6508164E-5,7.5714E-5,1.6764545,3.0047936,99.0,99.0,0,22.532017,1.1870689,0,22.354282,1.6425916,0,21.69769,0.8214605,0,99.0,99.0,0,22.459126,0.5503646,0,21.697403,0.6356448,0,22.233246,0.44421333,0,22.25238,0.5063417,0,99.0,99.0,0,21.494528,0.7291574,0,22.110456,1.0134872,0,0.70133334,0.08543061
"iDR4_3_SPLUS-s22s19_0037058","SPLUS-s22s19",27.464078414365478,-27.82183067052942,6139.5435,8285.298,1.2701981,0.21272123,46.42427,5.7483074E-4,4.525421E-4,4.2236476,8.489411,19.459555,0.1776745,2,19.2389,0.2463753,2,19.515694,0.51596963,2,19.045002,0.30561072,2,18.758297,0.22948672,2,18.713543,0.074949145,2,18.720842,0.17515865,2,18.396639,0.05568881,2,18.4078,0.062852636,2,18.145773,0.060479872,2,18.245548,0.15571776,2,18.50197,0.15544774,2,0.0925,0.60891217
"iDR4_3_SPLUS-s22s19_0037068","SPLUS-s22s19",27.46290644103001,-27.820907795072344,6146.3335,8291.332,1.5882788,0.3703876,46.796513,1.5026984E-4,9.460778E-5,1.2431635,3.3531294,22.166138,0.49219215,3,22.958721,1.726163,3,99.0,99.0,3,24.652567,12.181057,3,21.508505,0.6604565,3,23.171276,1.0279565,3,22.481028,1.2699466,3,22.34402,0.4766862,3,22.442896,0.5845761,3,22.431206,0.7078412,3,20.874792,0.3996202,3,22.606953,1.5484433,3,0.76283336,0.1543454
"iDR4_3_SPLUS-s22s19_0037177","SPLUS-s22s19",27.470343593154414,-27.809670194366245,6103.343,8364.93,2.944644,0.6604004,-9.953422,2.8030545E-4,9.513436E-5,2.5547564,3.911571,99.0,99.0,0,21.946817,1.1518376,0,21.266245,1.0019749,0,99.0,99.0,0,99.0,99.0,0,21.868055,0.5279937,0,20.973642,0.54360807,0,21.259556,0.30102667,0,21.090368,0.2883447,0,22.042524,0.8492546,0,22.712238,3.7071111,0,21.850153,1.3247811,0,0.40466666,0.09296894
"iDR4_3_SPLUS-s22s19_0037234","SPLUS-s22s19",27.47857289422708,-27.809050562689464,6055.701,8369.024,1.1135375,0.101961195,88.82793,1.1335674E-4,1.0180123E-4,3.1100264,4.452086,99.0,99.0,0,21.775991,0.591244,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.536825,0.58613604,0,99.0,99.0,0,21.87524,0.31760472,0,22.367052,0.55732554,0,22.059547,0.5156183,0,99.0,99.0,0,22.692635,1.7179155,0,0.8179167,0.07464697
"iDR4_3_SPLUS-s22s19_0037428","SPLUS-s22s19",27.463841149303146,-27.81671812402035,6140.9473,8318.763,1.6987073,0.4113171,2.0556102,1.10332694E-4,6.495191E-5,0.7986993,1.4316211,26.14172,5.801179,0,99.0,99.0,0,24.975424,5.518447,0,99.0,99.0,0,24.740376,3.9523413,0,25.334358,2.3201144,0,23.455782,0.9630551,0,24.306301,0.8990387,0,24.61847,1.3221226,0,22.947552,0.3553736,0,99.0,99.0,0,22.626545,0.48782852,0,0.66275,0.08466533
"iDR4_3_SPLUS-s22s19_0037465","SPLUS-s22s19",27.456574898118863,-27.803137752700035,6183.1,8407.618,1.3873248,0.27918828,76.72997,1.5627794E-4,1.1263388E-4,1.6631176,3.8016646,24.321514,4.0826826,2,99.0,99.0,2,22.452755,2.0110006,2,23.75216,6.104302,2,21.2331,0.5908237,2,25.710894,12.229112,2,23.073807,2.5174842,2,22.115967,0.44589546,2,21.803371,0.37267864,2,21.071995,0.23524098,2,22.131554,1.459485,2,20.8453,0.35406712,2,0.70208335,0.12908578
"iDR4_3_SPLUS-s22s19_0037548","SPLUS-s22s19",27.45954553876101,-27.801451920001067,6165.9106,8418.67,1.5181235,0.34129208,30.622604,1.3570274E-4,8.940276E-5,2.0326982,3.9763138,23.11373,1.1070052,0,99.0,99.0,0,21.71298,0.84829867,0,21.801884,0.84002477,0,22.379221,1.3978832,0,22.688686,0.62748855,0,22.217848,0.9471297,0,22.129803,0.37366003,0,21.900112,0.33871397,0,22.29342,0.59568304,0,21.164637,0.49652955,0,21.697931,0.6403941,0,0.7211667,0.123577885
"iDR4_3_SPLUS-s22s19_0037833","SPLUS-s22s19",27.463977224039695,-27.827486301319524,6140.095,8248.276,1.7522956,0.42932004,15.742239,3.0566665E-4,1.7448128E-4,2.9400127,6.338668,23.53304,4.913377,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,23.226896,3.1038003,0,99.0,99.0,0,21.262066,0.5048902,0,21.008385,0.44691163,0,20.265339,0.2771899,0,20.154346,0.59006137,0,20.00998,0.40783417,0,0.56225,0.21653022
"iDR4_3_SPLUS-s22s19_0035859","SPLUS-s22s19",27.495406743366168,-27.777269337461334,5958.3745,8577.13,1.9639336,0.4908178,-46.884895,5.722828E-4,2.9141147E-4,7.907962,11.534688,19.792309,0.32069272,3,19.215212,0.3222946,3,19.094967,0.47062272,3,19.527903,0.639906,3,18.962198,0.3721672,3,19.611742,0.22970623,3,18.940342,0.28903225,3,19.094475,0.14199978,3,19.268066,0.18611516,3,18.990187,0.17701598,3,18.925947,0.39411682,3,19.51135,0.5329641,3,0.1385,0.1422774
"iDR4_3_SPLUS-s22s19_0035927","SPLUS-s22s19",27.498441420073036,-27.775224237725475,5940.8076,8590.528,1.9507335,0.48737234,30.832508,0.0012134002,6.2215014E-4,14.674154,30.38293,99.0,99.0,3,17.824324,0.20092592,3,18.223263,0.4725856,3,18.526104,0.570457,3,17.33577,0.18630524,3,18.302963,0.15349562,3,17.660513,0.19831084,3,18.135534,0.13103542,3,18.24038,0.16092059,3,17.818548,0.13436435,3,17.739922,0.2952,3,17.559227,0.19724284,3,0.0245,0.87807685
"iDR4_3_SPLUS-s22s19_0035992","SPLUS-s22s19",27.512312861528798,-27.77921686409334,5860.4575,8564.4375,1.5079194,0.3368346,14.457789,1.7402302E-4,1.1541373E-4,2.7610626,4.259808,99.0,99.0,0,21.329597,0.6285831,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,21.989674,0.56349117,0,99.0,99.0,0,21.679832,0.4217891,0,21.83305,0.5419768,0,21.372808,0.43656194,0,21.18216,0.8637918,0,20.459358,0.35057387,0,0.75633335,0.13001585
"iDR4_3_SPLUS-s22s19_0036005","SPLUS-s22s19",27.504154175014065,-27.776343835294185,5907.718,8583.219,3.1636436,0.68390876,-46.086998,1.7060542E-4,5.3930777E-5,1.2940269,2.290286,99.0,99.0,0,99.0,99.0,0,21.888515,0.9549432,0,99.0,99.0,0,23.488441,3.7201371,0,24.299242,2.642735,0,99.0,99.0,0,99.0,99.0,0,23.990932,2.2064416,0,22.779568,0.893378,0,22.239035,1.2810221,0,21.234634,0.402131,0,0.8135833,0.14056897
"iDR4_3_SPLUS-s22s19_0036168","SPLUS-s22s19",27.513598900579662,-27.781387208654706,5853.003,8550.234,1.6120979,0.3796903,0.10070207,1.0436014E-4,6.473357E-5,0.8150283,1.1242361,99.0,99.0,0,23.166447,2.1061172,0,22.370352,1.6539125,0,99.0,99.0,0,23.262236,3.320463,0,22.211634,0.4286206,0,22.161812,0.9511314,0,22.592175,0.60489076,0,24.678928,4.5926166,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,0.051083334,0.06281969
"iDR4_3_SPLUS-s22s19_0036183","SPLUS-s22s19",27.519145732791326,-27.782246272302253,5820.8774,8544.626,1.0824538,0.07617307,19.792147,2.0714798E-4,1.9136671E-4,1.5264511,2.711337,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,21.996569,1.4027965,0,23.938099,8.191494,0,99.0,99.0,0,21.554514,0.71988815,0,21.946281,0.4412902,0,20.448578,0.12524486,0,19.849428,0.08894264,0,19.559975,0.15994987,0,19.349176,0.10408768,0,0.07833333,0.14753293
"iDR4_3_SPLUS-s22s19_0036318","SPLUS-s22s19",27.51776376903335,-27.78493206416996,5828.8726,8527.042,1.2650445,0.2095139,9.717601,2.7735683E-4,2.192474E-4,1.8634387,4.770116,22.087212,0.75915724,0,21.201641,0.48551813,0,99.0,99.0,0,20.92996,0.55989945,0,22.056425,1.5438542,0,20.342318,0.10975136,0,20.206907,0.22399676,0,19.809319,0.06743471,0,19.561077,0.060289808,0,19.503662,0.0691283,0,19.570894,0.17162232,0,19.489153,0.12560837,0,0.03525,0.4192814
"iDR4_3_SPLUS-s22s19_0036379","SPLUS-s22s19",27.52074330829391,-27.78642588392023,5811.614,8517.271,1.5699751,0.36304724,30.489168,4.01352E-4,2.5566143E-4,2.7948892,6.2628856,21.234806,0.5314249,0,20.263224,0.35669178,0,19.967672,0.44119185,0,20.664255,0.7594823,0,21.064726,1.0766181,0,20.057219,0.14461912,0,19.67436,0.23647419,0,19.172104,0.06414004,0,19.211609,0.07420254,0,19.025932,0.07648881,0,18.725698,0.13657092,0,18.53434,0.09022398,0,0.17525,0.40807685
"iDR4_3_SPLUS-s22s19_0036386","SPLUS-s22s19",27.51627648760979,-27.78592661464733,5837.482,8520.527,1.0439918,0.04213804,-44.398148,7.792611E-5,7.464286E-5,0.7794635,1.0821779,99.0,99.0,0,21.714874,0.49761412,0,22.407532,1.5340687,0,99.0,99.0,0,99.0,99.0,0,22.983557,0.7772253,0,99.0,99.0,0,23.127594,0.8856504,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,21.597557,0.5538076,0,0.8189167,0.105739854
"iDR4_3_SPLUS-s22s19_0033395","SPLUS-s22s19",27.44181408275864,-27.804972343877036,6268.5522,8395.522,1.0338985,0.032787025,-48.92169,7.739624E-5,7.4860414E-5,1.23219,2.5129514,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,20.896435,0.41337967,0,22.83095,0.82899225,0,24.982094,13.93029,0,24.86922,5.368181,0,22.827347,0.916155,0,21.589037,0.36111635,0,22.220919,1.5190388,0,21.397133,0.56275785,0,0.775,0.08211944
"iDR4_3_SPLUS-s22s19_0037431","SPLUS-s22s19",27.43667674791781,-27.816251405533023,6298.213,8321.658,1.3649652,0.2673806,-23.552954,1.9488008E-4,1.4274541E-4,1.5927799,3.0549645,22.329792,0.8877855,0,22.85034,2.446233,0,99.0,99.0,0,20.842442,0.57924783,0,22.327803,2.2103374,0,23.286634,1.8134755,0,99.0,99.0,0,21.886955,0.49845698,0,21.323507,0.3314703,0,20.728882,0.23624672,0,20.279802,0.3675628,0,21.857412,1.2409704,0,0.67766666,0.14081775
"iDR4_3_SPLUS-s22s19_0037645","SPLUS-s22s19",27.444568175487493,-27.81986849782598,6252.502,8298.031,2.597645,0.61503595,58.0807,1.2298624E-4,4.731194E-5,1.1312026,1.7795881,22.802338,0.78323644,0,22.7199,1.2445203,0,22.077705,1.1112461,0,25.985806,37.053432,0,99.0,99.0,0,23.241692,0.9864035,0,26.82491,62.169815,0,23.308666,1.0432659,0,22.516829,0.6200877,0,99.0,99.0,0,99.0,99.0,0,22.650532,1.4555176,0,0.7335,0.11731139
"iDR4_3_SPLUS-s22s19_0037705","SPLUS-s22s19",27.42767967020375,-27.82399053088658,6350.2383,8270.938,2.6278756,0.6194645,-33.940754,1.786916E-4,6.79513E-5,1.6538285,2.6971493,23.123829,0.72194904,0,23.427921,1.6098936,0,21.489536,0.44571784,0,23.10193,1.7894882,0,99.0,99.0,0,23.143929,0.61597836,0,22.98774,1.2461296,0,22.646885,0.3883702,0,23.629124,1.0637358,0,23.46107,1.123572,0,99.0,99.0,0,21.094315,0.23760095,0,0.75558335,0.20902637
"iDR4_3_SPLUS-s22s19_0037784","SPLUS-s22s19",27.437035133509635,-27.82613091454216,6296.065,8256.991,1.5692204,0.36274087,-10.924899,1.6071423E-4,1.0239448E-4,2.015256,3.7800012,26.590223,34.71691,0,99.0,99.0,0,99.0,99.0,0,22.1647,1.5033718,0,99.0,99.0,0,22.222391,0.5271712,0,21.12937,0.45078486,0,23.130333,1.2051996,0,23.572895,2.0297112,0,21.595695,0.40483344,0,21.438026,0.82369673,0,99.0,99.0,0,0.18533333,0.08849379
