ID,Field,RA,DEC,X,Y,ELONGATION,ELLIPTICITY,THETA,A,B,FLUX_RADIUS_50,FLUX_RADIUS_90,u_auto,e_u_auto,SEX_FLAGS_u,J0378_auto,e_J0378_auto,SEX_FLAGS_J0378,J0395_auto,e_J0395_auto,SEX_FLAGS_J0395,J0410_auto,e_J0410_auto,SEX_FLAGS_J0410,J0430_auto,e_J0430_auto,SEX_FLAGS_J0430,g_auto,e_g_auto,SEX_FLAGS_g,J0515_auto,e_J0515_auto,SEX_FLAGS_J0515,r_auto,e_r_auto,SEX_FLAGS_r,J0660_auto,e_J0660_auto,SEX_FLAGS_J0660,i_auto,e_i_auto,SEX_FLAGS_i,J0861_auto,e_J0861_auto,SEX_FLAGS_J0861,z_auto,e_z_auto,SEX_FLAGS_z,zml,odds,_RAJ2000,_DEJ2000,Group,Gal,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad,Separation
iDR4_3_SPLUS-s27s30_0016032,SPLUS-s27s30,47.563364962916914,-35.018536458486274,6078.72900390625,4539.70263671875,1.2986124753952026,0.2299473285675048,-72.89507293701172,0.0006258260691538453,0.000481984781799838,4.465785026550293,8.216559410095215,19.55181312561035,0.2286656349897384,0,19.23089027404785,0.4011578559875488,0,19.233760833740234,0.5884280800819397,0,19.534875869750977,0.6938972473144531,0,18.605453491210938,0.2808957397937774,0,18.42057991027832,0.0605225749313831,0,18.346355438232425,0.1645617336034774,0,18.003543853759766,0.0396516509354114,0,17.83665657043457,0.0408685207366943,0,17.78122329711914,0.045926347374916,0,17.767154693603516,0.1350260227918625,0,17.352731704711914,0.057979580014944,0,0.1123333349823951,0.5567187666893005,47.5634167,-35.0186111,51,4,03 10 15.22,-35 01 07.0,0.0,,20.3004,20.3873,Simbad,0.3089850876334213
iDR4_3_SPLUS-s27s30_0016257,SPLUS-s27s30,47.52740449772904,-35.006604513573414,6271.60888671875,4617.560546875,1.1879727840423584,0.1582298874855041,-15.982382774353027,0.0003070220409426838,0.00025841183378361166,3.1044259071350098,9.426979064941406,20.385713577270508,0.3337858915328979,0,19.628801345825195,0.3947047293186188,0,19.81283950805664,0.6800087690353394,0,20.207185745239254,0.8539042472839355,0,22.52628898620605,7.012483596801758,0,19.723276138305664,0.1344819217920303,0,19.536775588989254,0.3353227376937866,0,19.45695304870605,0.1006086766719818,0,19.51355743408203,0.1267928630113601,0,19.43224334716797,0.1405391842126846,0,19.55073928833008,0.4725619554519653,0,19.193790435791016,0.2136459499597549,0,0.1625833362340927,0.4617339968681335,47.527,-35.007,51,1,03 10 06.48,-35 00 25.2,0.0,,20.2593,20.1742,Simbad,1.8573378726438987
iDR4_3_SPLUS-s27s30_0016515,SPLUS-s27s30,47.54294207124788,-35.0083654179175,6188.2919921875,4606.14794921875,1.08525812625885,0.0785602331161499,18.2170524597168,0.0010275329696014,0.0009468598291277884,7.691695690155029,15.360798835754396,17.767820358276367,0.0683520063757896,0,17.62308120727539,0.1405984014272689,0,17.055875778198242,0.1224126741290092,0,17.345422744750977,0.1395763307809829,0,16.947961807250977,0.0945430845022201,0,16.65290069580078,0.019049672409892,0,16.40686798095703,0.0436212532222271,0,16.090351104736328,0.0110773192718625,0,16.064008712768555,0.0129275731742382,0,15.786351203918455,0.011687614955008,0,15.688986778259276,0.0313181541860103,0,15.713499069213867,0.0200512036681175,0,0.0521666668355464,0.7400597929954529,47.5429167,-35.0083056,51,2,03 10 10.30,-35 00 29.9,0.0,,19.0606,18.3702,Simbad,0.2279691175590469
iDR4_3_SPLUS-s27s30_0015752,SPLUS-s27s30,47.55904115053514,-35.03027159540908,6101.8212890625,4462.86474609375,1.3029834032058716,0.2325305342674255,83.35242462158203,0.0007365999044850469,0.0005652810214087367,5.588830471038818,12.833243370056152,19.03825187683105,0.1636077612638473,3,18.216527938842773,0.18240787088871,3,18.287826538085938,0.2833492159843445,3,18.53946685791016,0.3122663497924804,3,18.072010040283203,0.1977638006210327,3,17.697437286376953,0.0362552516162395,3,17.48021697998047,0.0861981883645057,3,17.151052474975586,0.021303242072463,3,17.115713119506836,0.0247055236250162,3,16.90349578857422,0.023886339738965,3,16.851722717285156,0.0673176497220993,3,16.832414627075195,0.0415333583950996,3,0.1232500001788139,0.5684930682182312,47.5594167,-35.0298889,51,3,03 10 14.26,-35 01 47.6,0.0,,20.2179,19.1848,Simbad,1.7673899263707522
iDR4_3_SPLUS-s31s30_0016334,SPLUS-s31s30,50.069985103709286,-40.17806457429887,9785.7060546875,5215.30517578125,1.131430983543396,0.1161634922027587,-72.20469665527344,0.00025805991026572883,0.0002282024797750637,1.4863120317459106,2.978832244873047,20.695785522460938,0.4847983419895172,0,20.38608932495117,0.5969178080558777,0,99.0,99.0,0,20.20878219604492,0.8172169327735901,0,19.816205978393555,0.5641089677810669,0,20.24563789367676,0.2957470417022705,0,19.970592498779297,0.5082071423530579,0,19.489255905151367,0.1261624991893768,0,19.20131492614746,0.1045446842908859,0,18.53485870361328,0.0652041956782341,0,18.13605308532715,0.0941456332802772,0,18.122652053833008,0.0730744674801826,0,0.2139166593551635,0.1488358825445175,50.0702083,-40.1783056,52,1,03 20 16.85,-40 10 41.9,0.0,,20.3204,20.3335,Simbad,1.0629106280450695
iDR4_3_SPLUS-s31s30_0015892,SPLUS-s31s30,50.12653431065047,-40.20080704567194,9501.5400390625,5069.08154296875,1.1534552574157717,0.133039653301239,-27.900102615356445,0.00039573461981490254,0.0003428882046137005,7.241562843322754,15.539100646972656,19.74863624572754,0.4750127494335174,2,20.07423210144043,1.0443450212478638,2,21.07933616638184,4.155317783355713,2,99.0,99.0,2,18.51422691345215,0.39531010389328,2,19.417251586914062,0.3188881874084472,2,21.66018486022949,5.563835620880127,2,18.89075088500977,0.1670585423707962,2,18.85395812988281,0.1759185194969177,2,18.773609161376957,0.1844032853841781,2,18.258161544799805,0.2407725751399994,2,18.9372501373291,0.3538114130496979,2,0.1029166653752327,0.254545509815216,50.1264167,-40.2006111,52,4,03 20 30.34,-40 12 02.2,0.0,,20.1828,20.3188,Simbad,0.7759988922590825
iDR4_3_SPLUS-s31s30_0015963,SPLUS-s31s30,50.09676821899324,-40.208339717199166,9649.90234375,5018.4091796875,1.4926403760910034,0.3300462365150451,47.66733932495117,0.0008639520383439958,0.0005786024266853929,5.328632354736328,12.662267684936523,18.60502243041992,0.2273174375295639,2,17.968746185302734,0.2068648785352707,2,17.589488983154297,0.2237494736909866,2,17.207244873046875,0.1598467528820037,2,18.003612518310547,0.3280011415481567,2,17.237977981567383,0.05753044039011,2,16.921072006225586,0.0949353575706482,2,16.530839920043945,0.0257912296801805,2,16.367212295532227,0.0239615850150585,2,16.187206268310547,0.0230749696493148,2,16.042667388916016,0.0420376397669315,2,16.03476333618164,0.0327457226812839,2,0.0799999982118606,0.7010340690612793,50.0964167,-40.2083889,52,2,03 20 23.14,-40 12 30.2,0.0,,20.044,19.421,Simbad,0.9825256959690088
iDR4_3_SPLUS-s31s30_0016400,SPLUS-s31s30,50.09740241763846,-40.18554249223735,9648.1240234375,5167.65966796875,2.0035154819488525,0.500877320766449,-63.786415100097656,0.0009786059381440282,0.0004905230016447604,6.151727676391602,13.038939476013184,18.88806915283203,0.3370482921600342,2,18.235254287719727,0.3002580404281616,2,17.35630226135254,0.2108578085899353,2,17.381717681884766,0.2197013199329376,2,17.48309898376465,0.2377028167247772,2,17.688894271850586,0.1012184843420982,2,17.91857147216797,0.2767359316349029,2,17.114601135253906,0.0508399605751037,2,17.11911392211914,0.0548971444368362,2,16.80118179321289,0.046879019588232,2,16.77650260925293,0.0957166254520416,2,16.500770568847656,0.058548342436552,2,0.0807500034570694,0.8673675656318665,50.0977083,-40.1853889,52,3,03 20 23.45,-40 11 07.4,0.0,,20.001,19.3614,Simbad,1.0066990665655509
iDR4_3_SPLUS-s31s31_0037130,SPLUS-s31s31,52.94665705852346,-39.63141423500292,4170.9609375,8812.1875,1.3066285848617554,0.2346715927124023,51.4764518737793,0.0010204875143244,0.0007811813848093152,6.0201191902160645,16.90822982788086,18.80788230895996,0.3350269794464111,3,18.004371643066406,0.2509104013442993,3,18.45954704284668,0.5981840491294861,3,19.96689796447754,2.473242282867432,3,17.460010528564453,0.2382675260305404,3,17.59815788269043,0.1019034683704376,3,16.863737106323242,0.1093287616968154,3,16.8837890625,0.0204590465873479,3,16.80238914489746,0.0598406121134758,3,16.551912307739258,0.0216886177659034,3,16.37628746032715,0.0651381835341453,3,16.268444061279297,0.0555870234966278,3,0.0851666703820228,0.8052029609680176,52.9467917,-39.6316111,54,2,03 31 47.23,-39 37 53.8,0.10668,,19.8661,19.5581,Simbad,0.801019420121306
iDR4_3_SPLUS-s31s31_0037491,SPLUS-s31s31,52.95795760635246,-39.63154634437316,4113.994140625,8811.1513671875,1.7683616876602173,0.4345048069953918,-45.62854766845703,0.0005940139526501298,0.0003358841349836439,3.6633899211883545,8.486126899719238,23.523815155029297,11.920690536499023,0,19.75620460510254,0.5844792127609253,0,21.0018367767334,2.8744587898254395,0,22.94035148620605,17.612375259399414,0,19.768718719482425,0.9217348694801332,0,18.848167419433597,0.148382768034935,0,18.517335891723636,0.2310521602630615,0,18.306129455566406,0.0353777036070823,0,18.221660614013672,0.1005967929959297,0,17.966062545776367,0.0370635576546192,0,17.729331970214844,0.1045428067445755,0,17.711650848388672,0.096751183271408,0,0.1509166657924652,0.5324074029922485,52.9580833,-39.6315,54,3,03 31 49.94,-39 37 53.4,0.0,,20.3219,21.4014,Simbad,0.3863743818899505
iDR4_3_SPLUS-s31s31_0036459,SPLUS-s31s31,52.93922151312824,-39.61419840599757,4208.12060546875,8924.990234375,1.0719244480133057,0.0670983791351318,-84.02217864990234,0.0005383176612667739,0.0005021919496357441,4.5557355880737305,10.995366096496582,19.485912322998047,0.3423347175121307,2,18.681596755981445,0.2575119435787201,2,19.190689086914062,0.6472657322883606,2,18.33194351196289,0.3056148886680603,2,18.57281875610352,0.3700682520866394,2,18.13484764099121,0.0931293815374374,2,18.188520431518555,0.2064182311296463,2,17.912418365478516,0.029620474204421,2,17.826438903808594,0.0842904224991798,2,17.52170181274414,0.0297245383262634,2,17.293498992919922,0.0865687802433967,2,17.474349975585938,0.0938728153705596,2,0.1070833355188369,0.8509349822998047,52.9395833,-39.6141944,54,1,03 31 45.50,-39 36 51.1,0.0,,20.2266,20.073,Simbad,1.00343957953822
iDR4_3_SPLUS-s31s31_0036461,SPLUS-s31s31,52.97198911959929,-39.61398670676687,4042.883056640625,8925.875,1.153954029083252,0.1334143280982971,28.217702865600582,0.00029985210858285427,0.000259794614976272,2.0770230293273926,4.98877477645874,18.65120506286621,0.0891549587249755,3,18.87228012084961,0.1692038923501968,3,18.99866104125977,0.2949258387088775,3,18.47555160522461,0.1886424720287323,3,18.345932006835938,0.1626144051551818,3,18.25444793701172,0.0566823333501815,3,18.23086166381836,0.1166233271360397,3,18.457185745239254,0.0279674436897039,3,18.535524368286133,0.098057821393013,3,18.70503616333008,0.0476542077958583,3,18.74210929870605,0.1704146414995193,3,18.67441749572754,0.1508689075708389,3,0.125,0.4366824030876159,52.9720833,-39.6138056,54,4,03 31 53.30,-39 36 49.7,0.0,,18.6888,18.3777,Simbad,0.702355783126146
iDR4_3_SPLUS-s37s28_0026350,SPLUS-s37s28,53.27458395738409,-47.65384079816866,8698.990234375,7562.98876953125,1.119032621383667,0.106370985507965,51.84040451049805,0.0002943174040410668,0.0002629345399327576,2.514178991317749,6.304732799530029,20.557376861572266,0.419189453125,0,99.0,99.0,0,21.66127014160156,3.306790828704834,0,20.570707321166992,1.1971670389175415,0,20.571956634521484,1.169555425643921,0,19.921680450439453,0.2064335793256759,0,21.34217071533203,1.7510236501693726,0,19.50335121154785,0.1094386875629425,0,19.451128005981445,0.1201079189777374,0,19.241287231445312,0.1003183498978614,0,19.275575637817383,0.2249534428119659,0,19.016691207885746,0.1359015256166458,0,0.1867499947547912,0.3808206915855407,53.2745833,-47.6536944,55,4,03 33 05.90,-47 39 13.3,0.0,,20.307,20.7464,Simbad,0.5270358181304281
iDR4_3_SPLUS-s37s28_0026488,SPLUS-s37s28,53.26611192356634,-47.661053771171225,8735.896484375,7515.423828125,1.662350296974182,0.3984420895576477,-46.12686920166016,0.0009473325335420668,0.0005700471810996532,5.588654518127441,13.145127296447754,18.378440856933597,0.1184698343276977,2,18.1316032409668,0.1609128415584564,2,17.90985107421875,0.2201674729585647,2,17.58315086364746,0.1616567373275756,2,17.57552146911621,0.1557444632053375,2,17.09992218017578,0.0327855311334133,2,16.88528823852539,0.0618156678974628,2,16.453941345214844,0.0146457441151142,2,16.38175392150879,0.0158716849982738,2,16.049396514892578,0.0118573177605867,2,15.872246742248535,0.0215572994202375,2,15.808355331420898,0.0154231023043394,2,0.0702499970793724,0.8978118896484375,53.2657917,-47.6608889,55,3,03 33 03.79,-47 39 39.2,0.0,,20.1609,19.6938,Simbad,0.977309056704476
iDR4_3_SPLUS-s37s28_0026889,SPLUS-s37s28,53.262668336574166,-47.67388132073415,8750.275390625,7431.31591796875,1.0580660104751587,0.0548794269561767,18.60919189453125,0.0007439582259394228,0.0007033114670775831,6.4797210693359375,13.773466110229492,18.9035758972168,0.2160888910293579,0,19.957284927368164,0.9703048467636108,0,99.0,99.0,0,18.812944412231445,0.5626606345176697,0,17.828731536865234,0.2205423712730407,0,17.718374252319336,0.0640992671251297,0,17.373550415039062,0.1074776798486709,0,17.121049880981445,0.0291301216930151,0,16.995708465576172,0.0299799852073192,0,16.839622497558594,0.0262049231678247,0,16.611682891845703,0.0462680160999298,0,16.621889114379883,0.0355250164866447,0,0.1107499971985817,0.5456432700157166,53.2622083,-47.674,55,2,03 33 02.93,-47 40 26.4,0.0,,20.0421,19.7671,Simbad,1.1941975566869616
iDR4_3_SPLUS-s37s28_0026666,SPLUS-s37s28,53.25375718497611,-47.66576551808065,8790.06640625,7484.06298828125,1.3192671537399292,0.2420034408569336,71.1629638671875,0.0005954865482635796,0.0004507547419052571,4.909383773803711,9.191550254821776,19.422611236572266,0.2851135730743408,2,20.123926162719727,0.9262352585792542,2,20.197677612304688,1.667270302772522,2,19.904815673828125,1.2583773136138916,2,18.676576614379883,0.3935894668102264,2,18.90662956237793,0.1556844860315323,2,18.517183303833008,0.250779926776886,2,18.699275970458984,0.0995400175452232,2,18.67852783203125,0.1125430017709732,2,18.3126277923584,0.0814175456762313,2,18.91807746887207,0.310280293226242,2,19.22572898864746,0.3145896792411804,2,0.0391666665673255,0.7496408224105835,53.2539167,-47.6656944,55,1,03 33 00.94,-47 39 56.5,0.0,,20.2183,19.923,Simbad,0.4638018531195191
iDR4_3_SPLUS-s24s35_0032346,SPLUS-s24s35,53.4384088643047,-30.302541980879298,5564.77294921875,9426.5478515625,1.2584576606750488,0.2053765654563903,38.95174407958984,0.0004969132714904845,0.00039485597517341375,3.794857263565064,7.910624980926514,19.604637145996094,0.2250770330429077,0,19.637834548950195,0.3623412847518921,0,19.57513999938965,0.4963909089565277,0,19.050479888916016,0.3331547081470489,0,18.5337028503418,0.1996208429336547,0,18.629301071166992,0.0878124386072158,0,18.48843765258789,0.1514212787151336,0,18.30895233154297,0.0534719713032245,0,18.23944664001465,0.0556647032499313,0,18.061073303222656,0.0466682836413383,0,17.93729591369629,0.0944709777832031,0,17.940698623657227,0.0681576952338218,0,0.1233333349227905,0.7805886268615723,53.4385833,-30.3025,56,2,03 33 45.26,-30 18 09.0,0.1061,,20.3328,20.2223,Simbad,0.5628412884035612
iDR4_3_SPLUS-s24s35_0033045,SPLUS-s24s35,53.44356455322227,-30.334496578307224,5535.6240234375,9217.37109375,1.5514845848083496,0.3554560542106628,-39.69639205932617,0.0010601162211969,0.0006832819781266153,7.08665132522583,16.672290802001953,18.29082679748535,0.1365249454975128,2,17.765979766845703,0.1327436119318008,2,17.39470672607422,0.1356253921985626,2,17.42706871032715,0.1518366485834121,2,17.247447967529297,0.1240014508366584,2,17.038057327270508,0.0412918366491794,2,16.54983139038086,0.0518539398908615,2,16.456125259399414,0.0197898279875516,2,16.349401473999023,0.0199423041194677,2,16.16511344909668,0.0166124980896711,2,16.035877227783203,0.032525397837162,2,15.954282760620115,0.0223460812121629,2,0.0874166637659072,0.9494898319244384,53.4432917,-30.3338889,56,3,03 33 46.39,-30 20 02.0,0.1064,,19.3753,18.7572,Simbad,2.3461735067567475
iDR4_3_SPLUS-s24s35_0033243,SPLUS-s24s35,53.43532606993397,-30.31753989110229,5582.1826171875,9328.3681640625,1.5633240938186646,0.3603373765945434,-59.52949523925781,0.0006951800314709544,0.00044470495777204633,4.126084327697754,9.694981575012209,18.600414276123047,0.1087135002017021,0,18.38953971862793,0.1401860564947128,0,18.80697250366211,0.2987601459026336,0,18.17801284790039,0.1824896335601806,0,17.82547378540039,0.1272971332073211,0,17.217275619506836,0.02966527082026,0,17.05207061767578,0.0500922463834285,0,16.566064834594727,0.0135715864598751,0,16.48725700378418,0.0140622397884726,0,16.123701095581055,0.0100007373839616,0,15.968750953674316,0.0188771728426218,0,15.931710243225098,0.0134834330528974,0,0.1022500023245811,0.8582817316055298,53.4352083,-30.3173889,56,1,03 33 44.45,-30 19 02.6,0.130297,,20.2098,19.575,Simbad,0.6552975664916085
iDR4_3_SPLUS-s24s35_0032474,SPLUS-s24s35,53.44532575051848,-30.30588302107369,5525.681640625,9404.6796875,1.0664278268814087,0.0622900128364563,-8.764815330505371,0.0004965264233760536,0.000465573335532099,3.2792165279388428,8.7966890335083,18.982452392578125,0.1442630290985107,0,18.70038414001465,0.1734319329261779,0,18.93206024169922,0.3097432851791382,0,18.7990837097168,0.2979081571102142,0,18.02393341064453,0.14080511033535,0,18.104846954345703,0.0610160119831562,0,18.009979248046875,0.1097842380404472,0,17.413368225097656,0.0266029350459575,0,17.2679386138916,0.0258961971849203,0,17.050554275512695,0.0209482312202453,0,16.869794845581055,0.039003275334835,0,16.847505569458008,0.0282723922282457,0,0.140666663646698,0.3255000412464142,53.4454167,-30.3058056,56,4,03 33 46.90,-30 18 20.9,0.0,,20.1442,19.4364,Simbad,0.3969728090998423
iDR4_3_SPLUS-s26s34_0023416,SPLUS-s26s34,53.78231621387245,-33.483238284684546,2722.95166015625,5933.20654296875,1.2970426082611084,0.2290152907371521,75.7774887084961,0.0005642314208671451,0.0004352526157163084,3.2584316730499268,8.61548900604248,18.729719161987305,0.0758836716413497,2,18.76959991455078,0.1251599192619323,2,17.99941062927246,0.0913655012845993,2,18.160888671875,0.1058470904827117,2,18.245893478393555,0.1096920520067215,2,17.861825942993164,0.0314477086067199,2,17.61333656311035,0.0512368790805339,2,17.58141326904297,0.0217032954096794,2,17.524738311767578,0.0232322700321674,2,17.374650955200195,0.0216568205505609,2,17.36720848083496,0.0458775050938129,2,17.302827835083008,0.0362156778573989,2,0.0490833334624767,0.9709042310714722,53.782,-33.4826944,57,1,03 35 07.68,-33 28 57.7,0.0,,19.6652,18.7897,Simbad,2.176045473132529
iDR4_3_SPLUS-s26s34_0023755,SPLUS-s26s34,53.81340818889661,-33.46745623061804,2552.66796875,6035.65234375,1.61126971244812,0.3793714046478271,-9.135215759277344,0.0003894047695212066,0.00024189450778067112,2.703508853912353,7.778733730316162,20.32264709472656,0.2281624376773834,0,19.93145751953125,0.2544501721858978,0,19.338762283325195,0.2181223034858703,0,19.29951286315918,0.2125786542892456,0,19.08317756652832,0.1669561564922332,0,19.323562622070312,0.0841717422008514,0,18.98698234558105,0.1266995817422866,0,19.05409240722656,0.0584100075066089,0,19.13871192932129,0.0707422494888305,0,19.1865348815918,0.0795689076185226,0,18.745031356811523,0.1142141297459602,0,19.01166343688965,0.122846320271492,0,0.0379999987781047,0.9715336561203004,53.8134167,-33.4673889,57,3,03 35 15.22,-33 28 02.6,0.0,,19.9118,20.3285,Simbad,0.2437341319096971
iDR4_3_SPLUS-s26s34_0023480,SPLUS-s26s34,53.79115520205403,-33.479999921184955,2674.58984375,5954.1650390625,1.35114324092865,0.2598860263824463,18.65746688842773,0.0005568477208726108,0.0004118295619264245,3.226168155670166,8.017433166503906,18.75798797607422,0.0697988122701644,0,18.387012481689453,0.0793588608503341,0,18.010337829589844,0.0823884010314941,0,18.012042999267578,0.0829808935523033,0,17.798559188842773,0.065430924296379,0,17.679697036743164,0.0239464547485113,0,17.500499725341797,0.0416059680283069,0,17.2283935546875,0.0143139949068427,0,17.195772171020508,0.0157141014933586,0,17.02313232421875,0.0142774591222405,0,16.897205352783203,0.0269933342933654,0,16.876195907592773,0.0220532529056072,0,0.0434999987483024,0.9746516346931458,53.791,-33.4801944,57,2,03 35 09.84,-33 28 48.7,0.0,,19.5296,19.0816,Simbad,0.8410408423996808
iDR4_3_SPLUS-s26s34_0023663,SPLUS-s26s34,53.83970803522553,-33.47550630683358,2409.345703125,5982.1953125,3.486325979232788,0.7131651043891907,46.22926330566406,0.0009745832649059594,0.0002797612105496228,5.460208415985107,11.615992546081545,19.553918838500977,0.2022611498832702,0,19.483341217041016,0.2973528206348419,0,18.764949798583984,0.226172000169754,0,18.821514129638672,0.2407740354537964,0,18.317028045654297,0.1446653008460998,0,18.52105712890625,0.0705142840743064,0,18.68342018127441,0.167133018374443,0,18.417743682861328,0.0566468425095081,0,18.249664306640625,0.0545219928026199,0,18.249608993530277,0.058866798877716,0,18.306415557861328,0.1339902281761169,0,18.7037296295166,0.1623374968767166,0,0.0302499998360872,0.9109120965003968,53.8392917,-33.4756111,57,4,03 35 21.43,-33 28 32.2,0.0,,20.0022,19.7237,Simbad,1.3058667552796497
iDR4_3_SPLUS-s37s28_0033943,SPLUS-s37s28,54.54929944226168,-47.38558871635655,3066.044189453125,9325.3095703125,1.730697751045227,0.4221983551979065,7.776138782501221,0.0009018403361551464,0.0005204759072512388,5.797751426696777,14.435019493103027,18.326141357421875,0.1167068406939506,2,17.998886108398438,0.1473632752895355,2,18.07179069519043,0.2564745843410492,2,17.702682495117188,0.1796232014894485,2,18.11547470092773,0.2526447474956512,2,17.63417625427246,0.0520389638841152,2,17.538490295410156,0.1092925518751144,2,17.305341720581055,0.0303689111024141,2,17.223739624023438,0.0319943726062774,2,17.03046417236328,0.0269186906516551,2,17.01607322692871,0.0576524026691913,2,16.956262588500977,0.0415543653070926,2,0.0684166699647903,0.9634471535682678,54.5492917,-47.3856111,58,4,03 38 11.83,-47 23 08.2,0.0,,18.9769,18.628,Simbad,0.0827613207283542
iDR4_3_SPLUS-s37s28_0034031,SPLUS-s37s28,54.53588732174113,-47.38766913154736,3125.580810546875,9312.10546875,1.255717635154724,0.2036426663398742,-33.64468002319336,0.0004684979503508657,0.0003732827899511904,4.240639686584473,12.744573593139648,20.07301902770996,0.4650847017765045,0,19.70541763305664,0.5572457313537598,0,18.92290306091309,0.4507264792919159,0,20.026058197021484,1.225098729133606,0,18.284482955932617,0.2389920055866241,0,19.02617454528809,0.1494936943054199,0,18.721296310424805,0.2605112791061401,0,18.79819107055664,0.0945923775434494,0,18.81889915466309,0.1096380874514579,0,18.587072372436523,0.0889521092176437,0,18.77798080444336,0.2328688949346542,0,18.145736694335938,0.0992572009563446,0,0.059749998152256,0.7335242033004761,54.5352917,-47.3871944,58,2,03 38 08.47,-47 23 13.9,0.0,,19.8911,19.4686,Simbad,2.24239033752306
iDR4_3_SPLUS-s37s28_0034526,SPLUS-s37s28,54.54505233842668,-47.41117711572665,3086.05078125,9157.9384765625,1.1843119859695437,0.1556279063224792,-22.085756301879883,0.0007595143979415298,0.0006416647811420262,5.739925384521484,11.849565505981444,20.050790786743164,0.6483084559440613,0,19.210617065429688,0.5064111351966858,0,99.0,99.0,0,99.0,99.0,0,18.28800773620605,0.3358005881309509,0,18.17588996887207,0.0964873507618904,0,17.52210807800293,0.122029960155487,0,17.36968994140625,0.0363808274269104,0,17.300426483154297,0.0388142019510269,0,17.09176254272461,0.0322215519845485,0,17.101625442504883,0.0715556442737579,0,16.921039581298828,0.0461996607482433,0,0.1305000036954879,0.597273588180542,54.5455,-47.4116944,58,3,03 38 10.92,-47 24 42.1,0.0,,20.2691,19.7303,Simbad,2.158076285192102
iDR4_3_SPLUS-s37s28_0034415,SPLUS-s37s28,54.52233127259765,-47.40596001994266,3186.469482421875,9192.7802734375,1.428389310836792,0.2999107837677002,23.325458526611328,0.0008309973054565489,0.000581038068048656,5.48530387878418,11.637807846069336,18.79255104064941,0.1625188142061233,2,18.245744705200195,0.1659715175628662,2,18.047178268432617,0.2348577231168747,2,18.018156051635746,0.2165058106184005,2,17.71963119506836,0.1594524830579757,2,17.39553451538086,0.0381939448416233,2,17.21424102783203,0.0738163962960243,2,16.769025802612305,0.0175143610686063,2,16.677377700805664,0.0183407552540302,2,16.329425811767578,0.0134934671223163,2,16.186248779296875,0.0255072172731161,2,16.126514434814453,0.0183383058756589,2,0.0656666681170463,0.8947681188583374,54.5225833,-47.4058889,58,1,03 38 05.42,-47 24 21.2,0.0,,20.2363,19.9946,Simbad,0.6652980244573877
iDR4_3_SPLUS-s37s29_0002144,SPLUS-s37s29,55.13253440122477,-48.62951295627439,9253.5,1170.203125,1.2135353088378906,0.1759613156318664,-16.748313903808594,0.0003653202729765326,0.0003007136401720345,2.43021559715271,6.312366962432861,19.977954864501957,0.2241345942020416,2,20.025047302246094,0.4598474502563476,2,20.108402252197266,0.8947093486785889,2,18.488365173339844,0.188099205493927,2,19.453533172607425,0.4432517290115356,2,18.87943458557129,0.0664909482002258,2,19.12279319763184,0.2401874512434005,2,18.72368049621582,0.0516160912811756,2,19.132801055908203,0.0902542173862457,2,18.538393020629883,0.0655973181128501,2,18.68811416625977,0.170421227812767,2,18.596946716308597,0.130256175994873,2,0.0832500010728836,0.7775865197181702,55.1325,-48.6295,59,2,03 40 31.80,-48 37 46.2,0.0,,19.8076,19.7691,Simbad,0.0942086447752506
iDR4_3_SPLUS-s38s28_0031957,SPLUS-s38s28,55.15104136147151,-48.62436422239723,5830.33642578125,9713.5654296875,1.2213561534881592,0.1812379956245422,0.0397816523909568,0.0014896711800247,0.0012196104507893,8.472461700439453,20.95319175720215,17.468536376953125,0.0724589452147483,3,17.078155517578125,0.0925372615456581,3,17.283510208129883,0.1977006644010543,3,16.993669509887695,0.1400895118713379,3,16.43703269958496,0.0813681855797767,3,16.308128356933594,0.0183923430740833,3,16.127235412597656,0.0444826707243919,3,15.918842315673828,0.0121796876192092,3,15.866507530212402,0.0139172011986374,3,15.526888847351074,0.0134073263034224,3,15.347267150878906,0.027472723275423,3,15.350592613220217,0.0273139122873544,3,0.060083333402872,0.8862168192863464,55.151,-48.6245,59,4,03 40 36.24,-48 37 28.2,0.0,,18.0358,17.7545,Simbad,0.4986098915476376
iDR4_3_SPLUS-s38s28_0033177,SPLUS-s38s28,55.12283779873823,-48.64167303339553,5952.21044921875,9600.11328125,1.185436725616455,0.1564290523529052,-46.32350158691406,0.0004770359373651445,0.0004024239897262305,3.7241575717926025,8.473015785217285,19.81367301940918,0.2438855022192001,3,20.378684997558597,0.7663434743881226,3,19.075448989868164,0.423315167427063,3,19.111873626708984,0.4065779745578766,3,18.61064338684082,0.2474577873945236,3,18.993677139282227,0.0875743106007576,3,18.41822624206543,0.1507784724235534,3,18.34332656860352,0.0457664914429187,3,18.14158058166504,0.0460847206413745,3,18.084300994873047,0.0577490851283073,3,17.791627883911133,0.1075512990355491,3,17.90862464904785,0.1190974190831184,3,0.1009166687726974,0.1585781574249267,55.1225833,-48.6423056,59,1,03 40 29.42,-48 38 32.3,0.0,,20.2824,19.4815,Simbad,2.356334983546817
