group_id,ra,dec
375114,183.65657734,31.27588574
286413,226.1107963,31.98806029
236439,129.42777797,27.6076541
426959,178.16597755,21.86918947
90259,206.45256484,2.02837062
426898,174.25510564,21.53520439
395731,225.24529816,19.42708797
129627,194.09292986,5.98861066
196829,144.37631556,6.45788031
333242,19.83185818,-0.30752796
198069,178.31249897,8.77962725
156114,359.04833769,13.79929487
460812,168.03493992,17.34211769
222035,175.25317268,9.78496434
409425,157.50000724,29.11821623
435633,197.50778275,22.15861427
449704,171.60957895,19.96253097
393661,239.49975035,17.01925416
301650,256.95810805,22.37615763
100439,36.72344903,-7.96988773
389803,239.59498346,17.14206536
80316,202.12445635,-0.06642207
110347,28.5460772,12.77806866
457594,213.51045205,15.6196086
333050,3.78950501,-0.36653349
324390,222.86894996,31.58474833
431021,201.96496302,22.727529
354735,135.37559117,25.6282205
151015,260.0100697,26.88853421
96984,23.57085339,-10.56069084
173523,115.56208774,22.86558859
378008,216.14113354,29.57171889
326452,349.94872652,0.72112378
282963,240.36814248,6.88750721
422635,158.89794853,23.6471407
436661,159.48074905,21.0734642
386145,187.87037918,30.04115385
89337,214.08942419,1.37794209
195599,147.44193906,5.76714486
234656,160.88523037,13.76615307
101295,53.42974478,-5.80875009
100799,6.89037948,-9.0868117
419378,178.70366211,25.52387302
410975,146.67008308,23.1650323
404340,147.04700281,24.94193856
99092,18.84727666,-9.95125188
302186,252.83323933,27.31868286
381860,241.08311246,20.6659959
148211,204.92782049,-2.1880583
200306,175.8248116,10.07862532
221954,166.08850768,9.28392595
145971,231.33835588,1.40395815
137220,201.43915986,5.30185195
451549,178.05773898,19.91003036
453049,227.9922131,14.23556043
442155,177.38928968,19.30320972
223146,129.80997052,31.34773624
431790,185.52372569,21.27870546
164132,117.13145089,29.712388
391366,241.34443244,18.4743982
170793,118.57329829,30.8373071
152392,221.28589004,-2.84902726
67304,174.33690168,-1.41633817
54936,213.04001881,0.53177854
462630,188.6858159,16.78706607
159503,1.11779249,15.98165668
459187,242.05835486,12.92811548
62677,14.82761434,15.38366423
430309,198.59692784,22.59974712
339499,141.00283652,30.69800301
225399,151.54307898,9.79533074
430192,184.57263899,23.13983251
282335,213.23849467,10.37892477
332826,41.74235164,-0.76854697
424819,135.04159115,13.89023287
117528,153.1403921,2.99284884
439932,214.86527304,21.76154028
426383,225.15636419,16.48512029
418269,182.07625908,24.10247068
64170,182.80866629,-3.49153162
195340,183.86021228,7.06418425
341058,146.21078765,12.63504123
219622,138.50544795,6.79140561
383352,232.33648447,21.36270413
385085,210.78634178,26.80176586
430923,186.25776528,23.62932254
196909,151.22660587,7.03347008
225811,146.19062686,9.40605283
278225,187.3380216,7.41864264
400002,148.08917817,26.1315131
53140,195.23087949,-0.23544003
358991,142.94916741,29.62856278
121362,168.26089137,4.71759507
93151,156.58826539,-0.30899352
127265,195.64530238,4.44749241
165084,13.86646972,0.70909301
451757,201.30518608,19.30933805
387886,212.68052857,23.8848042
420623,164.87032716,22.51714096
266790,175.34190809,11.42469213
148655,207.88942211,-1.29914925
373964,203.42861058,31.44571536
294463,201.85640424,9.23968437
373691,176.81700746,32.48609384
161275,345.87581655,-8.53968182
410268,135.48401976,18.30727915
402954,130.3262661,18.08651784
