ID,Field,RA,DEC,X,Y,ELONGATION,ELLIPTICITY,THETA,A,B,FLUX_RADIUS_50,FLUX_RADIUS_90,u_petro,e_u_petro,SEX_FLAGS_u,J0378_petro,e_J0378_petro,SEX_FLAGS_J0378,J0395_petro,e_J0395_petro,SEX_FLAGS_J0395,J0410_petro,e_J0410_petro,SEX_FLAGS_J0410,J0430_petro,e_J0430_petro,SEX_FLAGS_J0430,g_petro,e_g_petro,SEX_FLAGS_g,J0515_petro,e_J0515_petro,SEX_FLAGS_J0515,r_petro,e_r_petro,SEX_FLAGS_r,J0660_petro,e_J0660_petro,SEX_FLAGS_J0660,i_petro,e_i_petro,SEX_FLAGS_i,J0861_petro,e_J0861_petro,SEX_FLAGS_J0861,z_petro,e_z_petro,SEX_FLAGS_z,zml,odds
"iDR4_3_SPLUS-s24s18_0046332","SPLUS-s24s18",26.899366436912402,-30.22355282104148,4513.644,9942.88,1.2929761,0.22659051,-13.434517,2.762252E-4,2.1365526E-4,3.831618,8.915583,22.732077,2.3483033,1,21.731985,1.6809938,1,99.0,99.0,1,20.157478,0.6260499,1,99.0,99.0,1,21.9573,0.92334986,1,99.0,99.0,1,20.011053,0.16878343,1,20.106325,0.20542976,1,19.471909,0.1458822,1,19.595419,0.35055822,1,20.149265,0.48450443,1,0.38775,0.17379667
"iDR4_3_SPLUS-s23s18_0001384","SPLUS-s23s18",26.890298135201494,-30.231695671367017,2610.4998,1200.0007,2.311559,0.5673915,56.471565,1.1550079E-4,5.006493E-5,1.4051162,2.7150292,23.753632,1.5134931,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,23.898897,4.6614537,0,99.0,99.0,0,21.59057,0.4521723,0,25.52989,7.221754,0,99.0,99.0,0,22.02501,0.41323978,0,21.297752,0.5344683,0,21.054068,0.32716212,0,0.87275,0.16185722
"iDR4_3_SPLUS-s23s18_0001401","SPLUS-s23s18",26.91539546366549,-30.231213593224364,2468.5366,1202.5035,2.4329681,0.5889794,-70.45495,1.4944482E-4,6.12321E-5,0.9331131,1.4864644,23.210686,1.0090346,0,22.632853,1.0700606,0,99.0,99.0,0,99.0,99.0,0,23.928957,5.323586,0,24.224314,2.1986392,0,25.11434,12.600504,0,23.753069,1.5553,0,22.458384,0.5302155,0,23.773247,2.2794056,0,99.0,99.0,0,22.020422,0.87595963,0,0.744,0.20620166
"iDR4_3_SPLUS-s23s18_0001417","SPLUS-s23s18",26.867188944917217,-30.230802011736902,2741.178,1206.4247,1.3149644,0.23952311,53.816628,1.775871E-4,1.3508923E-4,2.6835165,5.2820725,99.0,99.0,0,23.006285,2.1453424,0,20.823078,0.5011277,0,99.0,99.0,0,22.574184,2.1947708,0,22.421242,0.599141,0,21.416096,0.6022828,0,21.668886,0.3271813,0,21.515718,0.31930003,0,21.086678,0.27511773,0,20.590706,0.43975046,0,21.498291,0.77402765,0,0.21133333,0.069318525
"iDR4_3_SPLUS-s23s18_0001492","SPLUS-s23s18",26.861074809554545,-30.227281087204858,2775.6636,1229.6215,1.6598738,0.39754456,-85.154724,1.5841861E-4,9.540739E-5,1.9194373,6.221878,23.081884,0.93181187,0,23.64128,2.762316,0,22.09534,1.1581548,0,22.33145,1.3196821,0,21.813686,0.78207177,0,24.14445,2.1020029,0,21.183884,0.3524515,0,21.486778,0.19981803,0,21.809874,0.30118787,0,22.103827,0.50228196,0,20.85635,0.40239844,0,21.67036,0.64999205,0,0.7525,0.10583367
"iDR4_3_SPLUS-s23s18_0001576","SPLUS-s23s18",26.86004100596297,-30.224457532687484,2781.4343,1248.1304,1.305355,0.23392487,73.35525,1.8340716E-4,1.4057763E-4,1.2722058,1.9229357,22.76281,0.6921772,0,23.077791,1.6608665,0,22.125898,1.1924218,0,21.431717,0.58434933,0,22.175577,1.0865309,0,24.44177,2.7632716,0,22.883425,1.6768968,0,22.476606,0.49669603,0,21.490047,0.22693266,0,21.316385,0.24556512,0,20.956251,0.44425714,0,21.505135,0.5625457,0,0.72891665,0.15242754
"iDR4_3_SPLUS-s23s18_0001597","SPLUS-s23s18",26.899429617819994,-30.22351811655906,2558.613,1253.3005,1.5140269,0.3395098,-25.82604,3.2787648E-4,2.1679394E-4,3.0740385,6.329054,21.304594,0.4711314,1,22.013689,1.6212622,1,99.0,99.0,1,99.0,99.0,1,24.04958,16.057018,1,22.19004,0.91566867,1,20.301882,0.4100253,1,20.591318,0.23035997,1,20.357956,0.20877996,1,20.153454,0.22074136,1,19.372854,0.27213186,1,20.192528,0.44223619,1,0.3025,0.24477012
"iDR4_3_SPLUS-s23s18_0001601","SPLUS-s23s18",26.87319613280798,-30.2228267692106,2706.9797,1258.4874,2.363978,0.57698417,33.465042,1.1692531E-4,4.9351973E-5,1.1717964,3.4297817,24.886616,4.675871,0,22.82047,1.2569294,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,24.725544,3.4653099,0,21.592768,0.4947086,0,22.113567,0.34363392,0,99.0,99.0,0,99.0,99.0,0,24.073687,7.5261946,0,21.69688,0.646935,0,0.8129167,0.10893721
"iDR4_3_SPLUS-s23s18_0001614","SPLUS-s23s18",26.901174499627963,-30.22395605236372,2548.756,1250.3884,1.4698678,0.31966668,83.34939,3.209159E-4,2.1842946E-4,4.0237126,11.250446,21.910412,0.66930896,0,20.765055,0.41797334,0,99.0,99.0,0,21.465364,1.2805042,0,21.341917,1.0781437,0,21.16558,0.2912234,0,20.466322,0.38811573,0,20.311827,0.14557089,0,20.131361,0.13866131,0,19.642174,0.112745345,0,19.333313,0.21379204,0,19.751827,0.24008705,0,0.52958333,0.12498794
"iDR4_3_SPLUS-s23s18_0001677","SPLUS-s23s18",26.884577860455167,-30.22060428940965,2642.5369,1272.754,1.772296,0.43576014,-37.698425,1.782473E-4,1.0065998E-4,2.2538543,3.9702191,22.618464,0.7991336,0,22.058302,0.85558236,0,22.69547,2.6596615,0,22.017803,1.3148884,0,99.0,99.0,0,22.316267,0.5205178,0,21.827126,0.8384302,0,21.771612,0.343105,0,21.956858,0.45703503,0,20.918652,0.2253775,0,21.217117,0.7465653,0,22.430983,1.7473965,0,0.70533335,0.09857845
"iDR4_3_SPLUS-s23s18_0001680","SPLUS-s23s18",26.90651277931048,-30.221786478469674,2518.4963,1264.4523,1.2773019,0.21709973,49.982758,3.1352555E-4,2.454879E-4,2.5435064,6.215928,99.0,99.0,0,21.844793,1.3187283,0,99.0,99.0,0,21.21479,1.1834849,0,20.755318,0.73274463,0,20.691751,0.21905906,0,20.907738,0.67784005,0,20.11252,0.14076109,0,19.701097,0.10880094,0,19.463463,0.11089903,0,19.124973,0.20508489,0,19.124943,0.15656902,0,0.33375,0.54351884
"iDR4_3_SPLUS-s23s18_0001682","SPLUS-s23s18",26.889290553521082,-30.220456739755647,2615.8752,1273.6011,1.8664316,0.46421826,-21.389349,1.6073861E-4,8.627834E-5,2.47843,4.2805243,22.937004,1.2656863,0,22.879576,2.3044472,0,22.108418,1.8488542,0,21.280518,0.7968679,0,21.647963,1.058857,0,99.0,99.0,0,22.13175,1.32038,0,22.34987,0.69564897,0,21.79839,0.47681046,0,21.657763,0.52901417,0,20.230732,0.35994944,0,21.264128,0.7108846,0,0.76208335,0.09157213
"iDR4_3_SPLUS-s23s18_0001796","SPLUS-s23s18",26.892898028075216,-30.216779071407117,2595.3628,1297.5848,1.2269487,0.18497002,27.317799,1.829352E-4,1.4901851E-4,1.2668861,2.1070886,99.0,99.0,0,23.87375,3.557256,0,99.0,99.0,0,99.0,99.0,0,23.209467,2.9297814,0,99.0,99.0,0,99.0,99.0,0,21.586357,0.22884251,0,21.670626,0.27804434,0,21.269945,0.24505006,0,21.176088,0.5661865,0,20.519016,0.23704185,0,0.7585,0.073454
"iDR4_3_SPLUS-s23s18_0001870","SPLUS-s23s18",26.87576326993882,-30.214646057421806,2692.23,1311.9784,3.5337517,0.7170147,-38.8943,1.561434E-4,4.431781E-5,1.8778733,3.655909,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.638771,1.5856576,0,22.277964,1.0764748,0,22.6002,0.45688507,0,23.256618,2.1222563,0,23.63699,1.2951643,0,22.16815,0.37937957,0,22.91614,0.95621735,0,22.160349,1.2095597,0,21.969173,0.77381134,0,0.78933334,0.11204273
"iDR4_3_SPLUS-s23s18_0001889","SPLUS-s23s18",26.876874410945856,-30.214156260952016,2685.9307,1315.1573,1.6593579,0.39735723,80.94736,1.842663E-4,1.1113391E-4,3.8786097,6.864588,22.457758,0.7364433,0,24.168156,6.3513703,0,22.317528,1.998205,0,21.533653,0.90878373,0,22.214891,1.6048763,0,21.602133,0.2908137,0,21.140808,0.48073575,0,21.7892,0.37502575,0,21.613918,0.35808587,0,21.764513,0.5249544,0,23.517473,6.6737213,0,21.117928,0.5593353,0,0.69175,0.10128295
"iDR4_3_SPLUS-s23s18_0001911","SPLUS-s23s18",26.898909235184604,-30.21317279008334,2561.2532,1321.0388,1.6831574,0.40587848,69.20953,1.6558546E-4,9.8511664E-5,2.2712538,5.4376416,22.607727,1.0133697,0,22.83355,2.2403724,0,99.0,99.0,0,21.621946,1.1836637,0,21.522818,1.0259562,0,22.404968,0.7293545,0,99.0,99.0,0,21.645813,0.39562094,0,21.4856,0.3831676,0,22.042105,0.8172645,0,26.48748,124.139656,0,21.160444,0.7025543,0,0.68841666,0.0637181
"iDR4_3_SPLUS-s24s18_0036569","SPLUS-s24s18",26.90497839764174,-30.279912518551217,4482.4976,9573.882,1.0498939,0.047522724,-46.515823,3.5741425E-4,3.404183E-4,1.7202809,4.0169134,19.723694,0.069694184,2,19.482847,0.09886742,2,19.25073,0.13427894,2,18.49326,0.064309716,2,18.227114,0.049051564,2,17.616346,0.0105777895,2,17.509987,0.021914994,2,16.79284,0.005976337,2,16.708893,0.0063966406,2,16.51547,0.005886622,2,16.450825,0.010823215,2,16.402628,0.0082501145,2,0.09533333,0.53226614
"iDR4_3_SPLUS-s24s18_0037204","SPLUS-s24s18",26.890384699171804,-30.27953164864788,4564.9897,9576.501,2.5351253,0.6055422,-32.10609,1.2154945E-4,4.7986425E-5,1.3381556,1.8700597,23.61015,1.5140792,0,22.907984,1.4189171,0,21.811317,0.8830668,0,99.0,99.0,0,99.0,99.0,0,23.175621,0.82454973,0,99.0,99.0,0,22.690779,0.576656,0,23.603384,1.5059909,0,22.70842,0.8440909,0,23.628643,4.246948,0,99.0,99.0,0,0.7795,0.13361578
"iDR4_3_SPLUS-s24s18_0037570","SPLUS-s24s18",26.85995491677698,-30.28001880181638,4737.009,9573.539,1.2805026,0.2190566,-69.67239,2.1231732E-4,1.6578722E-4,1.6054899,3.0588093,24.52809,4.599016,0,22.216421,0.9810188,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.245546,0.45445728,0,21.825054,0.79697764,0,21.707624,0.30088037,0,21.386602,0.2529113,0,20.918385,0.2101302,0,20.2415,0.2433538,0,20.340565,0.22168179,0,0.27633333,0.28229052
"iDR4_3_SPLUS-s24s18_0037599","SPLUS-s24s18",26.88638896474132,-30.28064715424551,4587.588,9569.23,1.1318333,0.11647761,53.316406,3.060553E-4,2.7043145E-4,3.7705948,7.593244,23.504314,2.7482464,2,21.50748,0.7847857,2,99.0,99.0,2,24.029903,12.707495,2,22.104492,2.0797517,2,21.959763,0.539667,2,22.897272,3.3054903,2,20.795326,0.20186871,2,20.55973,0.18343121,2,19.637707,0.10059064,2,19.645456,0.21818963,2,19.441067,0.15036051,2,0.647,0.36506113
"iDR4_3_SPLUS-s24s18_0038613","SPLUS-s24s18",26.895019414389683,-30.285597485379935,4538.851,9536.753,1.2319518,0.18827993,-32.70277,2.4096269E-4,1.956087E-4,2.31052,3.6618273,22.43147,0.86236846,0,21.929192,0.975481,0,99.0,99.0,0,99.0,99.0,0,21.847586,1.3751715,0,22.168089,0.5513122,0,22.138649,1.3877459,0,22.635916,0.9218671,0,23.288898,1.8949444,0,21.016317,0.2991216,0,23.078339,4.318346,0,20.655403,0.38599673,0,0.7758333,0.19002597
"iDR4_3_SPLUS-s24s18_0038916","SPLUS-s24s18",26.861631009835072,-30.289423624517223,4727.6094,9511.962,1.0426756,0.04092902,-24.0181,4.454368E-4,4.271934E-4,1.7638587,4.1301064,16.828352,0.008211034,0,16.526426,0.010548852,0,16.436325,0.014739533,0,15.776495,0.009039854,0,15.706417,0.008341319,0,15.286697,0.0027214112,0,15.127066,0.004922581,0,14.760414,0.0018992432,0,14.731806,0.0021441309,0,14.5982895,0.0018370078,0,14.584328,0.0032084114,0,14.562612,0.0023320266,0,0.028083334,0.8656068
"iDR4_3_SPLUS-s24s18_0039070","SPLUS-s24s18",26.893258636080486,-30.28841853721381,4548.8315,9518.301,1.1709,0.1459561,17.282316,2.4964934E-4,2.1318156E-4,1.8122797,3.8942661,22.803055,1.004404,16,99.0,99.0,0,24.43051,13.762542,0,99.0,99.0,0,21.269602,0.6730374,0,21.476643,0.2433416,0,21.425774,0.5990579,0,20.493229,0.10842076,0,20.408415,0.11346032,0,20.079998,0.10612634,0,19.815596,0.17901257,0,19.919453,0.16356623,0,0.23758334,0.31624535
"iDR4_3_SPLUS-s24s18_0039081","SPLUS-s24s18",26.878863999370278,-30.28783363489008,4630.1895,9522.245,1.2267399,0.18483126,52.119766,2.3619336E-4,1.9255815E-4,2.970804,6.0295134,23.117168,1.7872818,0,22.385744,1.6298296,0,99.0,99.0,0,21.292343,0.95138925,0,22.673384,3.2308831,0,21.575195,0.35081568,0,21.571148,0.90527064,0,20.717844,0.17421566,0,21.136717,0.28868622,0,20.606787,0.22601563,0,20.041845,0.29070464,0,20.56089,0.38933784,0,0.45758334,0.18992849
"iDR4_3_SPLUS-s24s18_0039255","SPLUS-s24s18",26.887035250778784,-30.289544414112765,4584.019,9510.982,1.0246792,0.024084806,-46.2834,1.21540514E-4,1.1861016E-4,1.2873372,1.8521707,99.0,99.0,0,99.0,99.0,0,22.719381,2.1769176,0,99.0,99.0,0,99.0,99.0,0,22.329092,0.4066239,0,21.876366,0.6969797,0,22.219917,0.4008121,0,22.406519,0.5367767,0,22.023642,0.47938445,0,21.258677,0.5138428,0,26.18026,39.59519,0,0.8039167,0.14692324
"iDR4_3_SPLUS-s24s18_0039268","SPLUS-s24s18",26.892359604311128,-30.269219925394918,4553.7246,9643.987,1.1510489,0.1312272,-66.76094,1.4949194E-4,1.298633E-4,1.1821952,1.5713696,24.760036,6.3994203,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.861753,3.0333614,0,99.0,99.0,0,23.199972,3.20173,0,22.902721,1.0194238,0,22.615664,0.8825752,0,23.543186,2.6404836,0,22.800488,2.8799188,0,99.0,99.0,0,0.7589167,0.17701672
"iDR4_3_SPLUS-s24s18_0039590","SPLUS-s24s18",26.882968890694134,-30.292987675746428,4607.035,9488.474,1.6103566,0.37901956,1.5658802,1.22775E-4,7.6233846E-5,2.0098042,3.3172352,99.0,99.0,0,21.712004,0.39800495,0,28.244473,275.79388,0,21.963457,0.7932732,0,99.0,99.0,0,22.537174,0.3855486,0,23.037432,1.5733216,0,27.566874,42.69481,0,22.882887,0.6467566,0,22.606384,0.63874626,0,21.955957,0.7591872,0,21.607227,0.4586415,0,0.7389167,0.110166974
"iDR4_3_SPLUS-s24s18_0039853","SPLUS-s24s18",26.86792079419149,-30.29540240614954,4692.1084,9472.779,1.0527865,0.050139785,-75.075676,2.3109572E-4,2.1951016E-4,1.7612284,3.1120431,21.788439,0.45310614,0,21.810896,0.824641,0,20.52732,0.4322933,0,21.530035,0.98443663,0,21.596874,1.0020536,0,22.140562,0.49495476,0,20.828821,0.38383663,0,20.654554,0.13951232,0,20.537804,0.14153615,0,20.298265,0.14419964,0,21.45085,0.9041849,0,20.020206,0.20235056,0,0.20833333,0.2535995
"iDR4_3_SPLUS-s24s18_0040297","SPLUS-s24s18",26.89518321374357,-30.278245629272845,4537.8516,9584.879,1.26788,0.21128178,47.521244,1.2754653E-4,1.0060504E-4,1.0368418,1.6537032,23.448761,0.93847096,0,21.694235,0.33901286,0,22.461174,1.1488038,0,23.502499,2.7846017,0,23.47378,2.5933008,0,22.454523,0.3059204,0,22.05483,0.5451463,0,24.252506,1.7201159,0,23.631767,1.0928395,0,22.939844,0.7407912,0,22.88674,1.528893,0,23.73957,2.77753,0,0.389,0.17535931
"iDR4_3_SPLUS-s24s18_0040536","SPLUS-s24s18",26.88763702914245,-30.278624599283063,4580.513,9582.461,1.5073484,0.33658338,66.19424,2.4988188E-4,1.658405E-4,2.873139,9.3894415,22.423208,0.809524,0,99.0,99.0,0,24.761904,21.0951,0,99.0,99.0,0,99.0,99.0,0,22.906834,1.0219809,0,21.905338,1.0538136,0,21.796047,0.40154728,0,21.143835,0.24935177,0,20.332836,0.15087843,0,19.848299,0.20851628,0,20.426441,0.29460174,0,0.78866667,0.07221514
"iDR4_3_SPLUS-s24s18_0040541","SPLUS-s24s18",26.879579930175744,-30.3011157945296,4626.2637,9435.292,1.7798786,0.43816394,-1.9822686,2.6844195E-4,1.5082276E-4,2.9994168,7.845737,22.921747,1.3482012,0,21.808962,0.82495683,0,99.0,99.0,0,22.80788,3.2068229,0,99.0,99.0,0,99.0,99.0,0,22.254866,1.4127194,0,22.143482,0.5432474,0,21.58032,0.36588344,0,20.680273,0.20464723,0,19.86281,0.21161829,0,20.259792,0.2528146,0,0.7726667,0.24383035
"iDR4_3_SPLUS-s24s18_0040542","SPLUS-s24s18",26.902660768921677,-30.27911399735764,4495.5903,9579.13,1.4019808,0.28672343,-3.364007,3.9331062E-4,2.8054195E-4,4.407008,8.787924,21.197372,0.57898545,3,20.407785,0.5015556,3,21.377209,2.0755246,3,21.432848,2.0321484,3,21.055202,1.3644642,3,20.147486,0.17703635,3,21.265537,1.2750558,3,20.028942,0.17220889,3,19.901594,0.17260715,3,19.071402,0.102736935,3,19.279995,0.2685154,3,19.07763,0.18572357,3,0.268,0.17551315
"iDR4_3_SPLUS-s24s18_0045813","SPLUS-s24s18",26.87627483611493,-30.239014284676237,4644.391,9841.851,1.0142021,0.014003217,-8.300159,2.3293513E-4,2.2965852E-4,2.025616,5.0976562,21.506096,0.35209113,0,21.319225,0.5378435,0,21.569273,1.1412762,0,22.134844,1.8169487,0,21.186697,0.7276022,0,21.100824,0.20070292,0,20.71711,0.36299777,0,20.266293,0.10180864,0,19.964544,0.08746288,0,19.99675,0.113461025,0,19.569826,0.1635697,0,19.638718,0.14474057,0,0.43775,0.26987338
"iDR4_3_SPLUS-s24s18_0046056","SPLUS-s24s18",26.91309853490528,-30.237266604880165,4436.125,9852.98,1.105786,0.09566593,18.306936,1.9569542E-4,1.7695432E-4,1.254896,2.0374968,22.792458,1.0716044,0,99.0,99.0,0,21.162714,0.72294223,0,21.97653,1.4438312,0,99.0,99.0,0,25.024818,6.7232676,0,23.245333,3.383158,0,22.558342,0.7524219,0,21.526182,0.32901314,0,20.570072,0.17429261,0,19.661232,0.16238604,0,19.797798,0.15292302,0,0.77066666,0.13623296
"iDR4_3_SPLUS-s24s18_0046127","SPLUS-s24s18",26.87069123862435,-30.239991612523013,4675.9756,9835.493,1.5812091,0.36757255,-0.41584736,1.2076089E-4,7.636843E-5,1.378972,2.5882747,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.068531,0.8243211,0,25.114857,12.88587,0,22.999727,0.5504491,0,25.420597,13.24706,0,22.893269,0.5402657,0,23.152884,0.7694798,0,22.867554,0.7550127,0,22.200447,0.87691087,0,22.250591,0.7647702,0,0.7723333,0.14898127
"iDR4_3_SPLUS-s24s18_0046132","SPLUS-s24s18",26.897072872045186,-30.23941553903205,4526.7773,9839.056,2.5922732,0.6142382,-33.42448,1.7859376E-4,6.8952446E-5,1.6752746,2.6670563,99.0,99.0,0,99.0,99.0,0,21.266481,0.4167936,0,99.0,99.0,0,99.0,99.0,0,23.267914,0.69104886,0,22.742386,1.1045573,0,22.545359,0.38511455,0,22.86923,0.5808258,0,23.107542,0.92188084,0,28.952549,430.48685,0,22.17389,0.69801533,0,0.7079167,0.16765276
"iDR4_3_SPLUS-s24s18_0046220","SPLUS-s24s18",26.872251901947475,-30.243365419413678,4667.179,9813.396,1.0615643,0.05799395,-52.086468,3.2202108E-4,3.033372E-4,1.716654,3.8999817,21.177326,0.2662948,0,21.478136,0.6299733,0,20.706934,0.5243445,0,19.695078,0.19813873,0,19.483786,0.15780668,0,18.721285,0.025587244,0,18.579199,0.05534592,0,17.412952,0.009511627,0,17.104595,0.008641448,0,16.566916,0.006363794,0,16.30023,0.010101203,0,16.221443,0.007495832,0,0.346,0.3904235
"iDR4_3_SPLUS-s24s18_0046232","SPLUS-s24s18",26.88654611964133,-30.2382365377757,4586.297,9846.861,1.0433704,0.041567564,-36.77403,2.660556E-4,2.5498884E-4,1.6926982,3.8152459,99.0,99.0,0,25.35775,21.641445,0,22.30103,2.2101543,0,21.281645,0.8219221,0,20.844072,0.52559423,0,20.20258,0.08868591,0,20.158022,0.21713358,0,18.931335,0.03116177,0,18.52307,0.025004705,0,17.839394,0.0168379,0,17.514585,0.026241677,0,17.386791,0.01910909,0,0.14233333,0.2412608
"iDR4_3_SPLUS-s24s18_0046236","SPLUS-s24s18",26.90819113277538,-30.24273141044408,4463.9365,9817.251,1.1852943,0.1563276,-42.401505,1.991977E-4,1.6805546E-4,1.4125795,2.266166,22.73919,0.7822288,0,99.0,99.0,0,22.33625,1.6420947,0,99.0,99.0,0,22.236467,1.3403494,0,99.0,99.0,0,25.399357,18.877558,0,21.07971,0.15134327,0,21.05222,0.1660059,0,20.48139,0.12479439,0,20.219381,0.20953058,0,20.435501,0.21205363,0,0.21741667,0.17979243
"iDR4_3_SPLUS-s24s18_0046286","SPLUS-s24s18",26.91271027891251,-30.243453452530495,4438.3887,9812.482,1.3319559,0.24922436,-43.67715,1.7061253E-4,1.2808997E-4,1.4916651,2.3465583,21.935074,0.39227504,0,99.0,99.0,0,21.792768,1.0408291,0,24.369797,10.459661,0,99.0,99.0,0,21.489815,0.21056241,0,22.373716,1.2227556,0,22.578493,0.6158559,0,21.766691,0.33081964,0,22.2351,0.6435496,0,21.531551,0.7235967,0,23.039742,2.40984,0,0.27175,0.13328059
"iDR4_3_SPLUS-s24s18_0046299","SPLUS-s24s18",26.903508674570976,-30.240451025109593,4490.392,9832.222,1.6138027,0.38034552,-71.72621,1.1193754E-4,6.933556E-5,1.2049234,1.8822111,23.38046,1.0427774,0,99.0,99.0,0,23.414255,3.2423759,0,99.0,99.0,0,99.0,99.0,0,24.159603,1.7365326,0,22.479673,0.9558343,0,23.254885,0.8200803,0,24.877783,4.0873365,0,23.348423,1.2811065,0,23.509706,3.1707675,0,21.323582,0.35592687,0,0.7640833,0.10066557
"iDR4_3_SPLUS-s24s18_0046310","SPLUS-s24s18",26.877589793118997,-30.24409958568051,4637.0,9808.55,1.5857179,0.36937082,1.8164649,1.2042991E-4,7.5938646E-5,0.8728743,1.2548822,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.370548,1.3034937,0,22.09217,0.96219033,0,24.731441,3.229605,0,21.603708,0.47254902,0,99.0,99.0,0,25.277622,6.5306196,0,99.0,99.0,0,21.613146,0.6128233,0,21.595608,0.50209844,0,0.73275,0.1125337
"iDR4_3_SPLUS-s24s18_0046311","SPLUS-s24s18",26.88969636799276,-30.243023883365893,4568.528,9815.496,1.003775,0.0037608743,56.582954,7.646268E-5,7.617923E-5,0.9610635,1.7468859,99.0,99.0,0,23.850403,2.8161154,0,25.542088,22.459234,0,23.643896,3.707546,0,26.554176,51.799183,0,23.218365,0.7164432,0,23.541096,2.5121922,0,24.693039,3.00238,0,99.0,99.0,0,22.8106,0.76137453,0,99.0,99.0,0,99.0,99.0,0,0.66866666,0.11984861
"iDR4_3_SPLUS-s24s18_0046316","SPLUS-s24s18",26.903660669933274,-30.244058611544222,4489.5703,9808.604,1.4515351,0.3110742,37.045624,1.7609983E-4,1.2130096E-4,1.2615459,1.8078485,26.790274,36.634243,0,23.220135,2.4495451,0,99.0,99.0,0,21.20993,0.6218572,0,21.6437,0.8819773,0,25.176485,6.766299,0,22.500803,1.4825759,0,22.360077,0.5491456,0,24.824635,5.9442754,0,21.925722,0.52816784,0,23.703295,5.789633,0,22.473457,1.5612116,0,0.758,0.06835727
"iDR4_3_SPLUS-s24s18_0046321","SPLUS-s24s18",26.895963512496838,-30.24451189509261,4533.102,9805.703,1.2553581,0.2034145,-10.636863,2.9168226E-4,2.3236193E-4,2.4632642,6.1795874,21.611975,0.4471072,0,22.504953,1.8184625,0,21.745832,1.5213559,0,21.94602,1.7234704,0,20.824335,0.59153175,0,21.737183,0.40457955,0,21.619242,0.9371354,0,20.568993,0.15013452,0,20.216125,0.1228983,0,19.97293,0.124567874,0,19.720741,0.2110584,0,19.667034,0.16713737,0,0.55341667,0.1733263
"iDR4_3_SPLUS-s24s18_0046461","SPLUS-s24s18",26.890580662117806,-30.246737947699987,4563.563,9791.176,1.4076724,0.2896074,-68.72788,2.2295724E-4,1.5834843E-4,2.8377957,6.1732254,21.491371,0.38285846,0,99.0,99.0,0,99.0,99.0,0,20.656183,0.4759774,0,22.828606,3.3647504,0,21.767933,0.37622547,0,21.33892,0.6547528,0,21.62524,0.35711107,0,21.02666,0.23210172,0,21.04967,0.30180642,0,20.656296,0.44993338,0,21.011265,0.51925886,0,0.3145,0.09950865
"iDR4_3_SPLUS-s24s18_0046518","SPLUS-s24s18",26.877546922014968,-30.251726666485634,4637.311,9758.621,1.2618654,0.20752239,-25.811514,1.9836407E-4,1.5721469E-4,1.9103426,3.6088846,22.1378,0.5412322,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.918247,0.89871,0,21.201935,0.4826287,0,22.19886,0.5056616,0,21.073719,0.20312916,0,21.323092,0.32558927,0,20.301083,0.27498016,0,21.26764,0.555035,0,0.6245,0.089091115
"iDR4_3_SPLUS-s24s18_0046524","SPLUS-s24s18",26.919635720026697,-30.248794171369042,4399.2866,9777.455,2.343685,0.57332146,10.441215,3.1348344E-4,1.3365001E-4,2.5407844,4.7907453,21.67311,0.47092423,0,21.821054,0.9671062,0,99.0,99.0,0,99.0,99.0,0,99.0,99.0,0,22.772451,1.0451056,0,99.0,99.0,0,21.461283,0.33864456,0,21.213972,0.30507666,0,21.1354,0.3601163,0,20.921484,0.6345327,0,21.313473,0.7573734,0,0.71425,0.1190915
"iDR4_3_SPLUS-s24s18_0046533","SPLUS-s24s18",26.89226834299293,-30.253464567667546,4554.086,9747.127,1.1810721,0.15331167,-12.277449,5.216967E-4,4.4172685E-4,4.7012496,9.143027,21.69195,1.213967,2,99.0,99.0,2,19.743334,0.6143067,2,20.599306,1.2553942,2,20.396322,0.99155223,2,19.995472,0.20457721,2,19.858896,0.4668032,2,19.275854,0.11479163,2,19.261942,0.12785362,2,19.280268,0.1653177,2,19.523413,0.44648945,2,19.570282,0.38804343,2,0.08,0.41772816
"iDR4_3_SPLUS-s24s18_0046552","SPLUS-s24s18",26.904891386797555,-30.25428587994887,4482.7188,9741.642,1.5333575,0.34783638,-6.830837,8.17856E-4,5.3343567E-4,4.3705883,10.765242,18.148184,0.042568844,2,17.821825,0.056211714,2,17.68112,0.082560346,2,17.256441,0.052418172,2,17.088772,0.04326692,2,16.885876,0.0114806285,2,16.683605,0.023498317,2,16.402935,0.008055241,2,16.366213,0.00879872,2,16.21594,0.009300859,2,16.132874,0.018034065,2,16.108662,0.0145744,2,0.032916665,0.9639937
