ObjID,GLXID,plate,MJD,fiberID,RA,DEC,z_gswl,chi2_sed,logM_stellar,e_logM_stellar,logSFR_sed,e_logSFR_sed,A_FUV,e_A_FUV,A_B,e_A_B,A_V,e_A_V,flag_sed,UV_survey,flag_uv,flag_midir,flag_mgs,group_id,ra,dec,z,group_L,stellar_mass,halo_mass1,halo_mass2,mean_separation_L,mean_separation_M,f_edge,ID1,ID2,Separation
1237651752395538587,6381963746036680486,511,52636,132,170.48146,1.302046,0.1361,0.98,10.993,0.044,0.519,0.194,4.873,0.818,0.756,0.085,0.481,0.073,0,1,2,7,1,88265,170.4814639,1.30198328,0.1361225,10.3416,10.6852,12.5042,12.4561,8.9724,8.6616,1.0,1,-1,0.2262278654082626
1237658492797649030,-99,1194,52703,309,137.25619,6.955992,0.1542,1.92,11.679,0.034,-1.219,0.712,3.913,0.933,0.599,0.076,0.391,0.05,0,1,0,6,1,199830,137.25619744,6.95599158,0.154177,10.9011,11.6035,13.474,13.81,19.6019,27.2017,1.0,1,1,0.02662981460027867
1237667210512236584,6377671198954753525,2293,53730,287,141.99234,22.002167,0.1574,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,3,2,1,402346,141.99235898,22.00216457,0.1574385,10.9955,11.042,13.6076,13.0326,22.2054,13.4455,1.0,1,-1,0.06395278852711915
1237654880206913646,-99,592,52025,285,230.33184,3.431055,0.1119,0.39,10.804,0.044,-1.463,0.836,1.744,0.865,0.315,0.097,0.221,0.064,0,1,0,6,1,128243,230.33186039,3.4310586,0.1119434,10.097,10.5945,12.1076,12.3216,6.7486,7.8594,1.0,-1,-1,0.07440974393895647
1237667782282444965,-99,2370,53764,155,147.68978,17.987174,0.1536,0.25,10.986,0.035,-0.918,0.872,2.063,0.881,0.334,0.133,0.226,0.091,0,1,0,0,1,433712,147.68976613,17.98714237,0.1535717,10.3713,10.7517,12.5589,12.5555,9.3411,9.3176,1.0,-1,-1,0.12337493483851261
1237667781232754901,6378550816846909555,2654,54231,44,205.92219,19.891964,0.1236,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,0,0,1,432009,205.92218013,19.89197022,0.1236365,10.1064,10.5889,12.1223,12.3126,6.8194,7.8082,1.0,-1,-1,0.04022144055689806
1237661812808286323,6379078611417171598,1609,53142,396,176.96445,12.40953,0.1588,1.28,11.139,0.085,0.542,0.416,3.602,1.271,0.855,0.157,0.619,0.164,0,1,0,2,1,256394,176.96443457,12.40952285,0.158842,10.5986,10.9694,12.9789,12.9142,12.8844,12.2391,1.0,-1,-1,0.060046920238563645
1237663278466334856,-99,687,52518,450,3.892132,0.890497,0.1053,1.72,10.945,0.043,-1.195,0.822,1.491,0.838,0.315,0.103,0.232,0.076,0,1,0,1,0,325600,3.89215905,0.89048812,0.1053484,10.0735,10.5361,12.0732,12.2394,6.5878,7.4096,1.0,-1,-1,0.10248183731169182
1237667212135759980,6374821280921685365,2220,53795,478,173.77837,29.947249,0.0689,0.75,10.486,0.036,0.144,0.08,1.247,0.265,0.453,0.098,0.353,0.084,0,1,3,2,1,404600,173.77840719,29.94724871,0.0689228,10.0685,10.1629,12.0663,11.8269,6.5555,5.5474,1.0,1,1,0.11601322579140416
1237668495775957192,6381893306425545950,2483,53852,308,161.87113,16.221844,0.131,1.16,10.321,0.08,1.025,0.072,1.167,0.191,0.352,0.096,0.249,0.083,0,1,3,2,1,460297,161.87114525,16.22183533,0.1310237,10.1225,9.952,12.1479,0.0,6.9429,0.0,1.0,-1,0,0.06126160623873338
1237662246595788900,-99,1805,53875,625,209.49491,7.161737,0.0235,0.21,10.42,0.069,0.217,0.12,2.772,0.519,1.205,0.15,0.961,0.13,0,1,0,2,1,293510,209.49488253,7.16172608,0.0234907,9.7543,9.9431,11.6972,0.0,5.0713,0.0,1.0,1,0,0.10570269012376438
1237671958057713906,6378832268201298023,914,52721,391,207.55644,-2.033304,0.169,0.06,10.909,0.069,0.998,0.094,2.4,0.511,0.682,0.14,0.496,0.13,0,1,2,2,1,150046,207.55644601,-2.03329764,0.1690382,10.536,10.6325,12.8641,12.3774,11.7694,8.1819,1.0,-1,-1,0.031492126319294086
1237664131559587995,6379078546993713247,1753,53383,633,171.91714,14.608047,0.0938,0.23,10.837,0.072,-0.449,0.813,3.261,1.072,0.985,0.209,0.76,0.207,0,1,0,6,1,341838,171.91713659,14.60803717,0.0938287,9.9697,10.6026,11.9316,12.3327,5.9658,7.9222,1.0,-1,-1,0.03732860917432514
1237657191976730839,6376686000029045108,682,52525,569,355.0012,0.742204,0.1329,10.01,10.729,0.021,-0.045,0.103,0.974,0.394,0.147,0.087,0.099,0.067,0,1,3,7,0,164883,355.00119703,0.74230087,0.1329278,10.1618,10.5477,12.2109,12.2558,7.2611,7.4966,0.99,-1,-1,0.348895840470891
1237652901830459483,6380345261699367496,661,52163,332,19.871343,-8.796714,0.1249,0.29,10.878,0.065,0.358,0.176,2.244,0.805,0.645,0.168,0.489,0.154,0,1,0,1,1,100961,19.8713353,-8.79671527,0.1249312,10.3875,10.7072,12.5888,12.4893,9.5504,8.8749,0.69,1,1,0.02777284278065778
1237660613439520899,6379078622156685541,1225,52760,143,176.26669,9.447755,0.0875,0.9,11.103,0.023,0.483,0.094,1.63,0.289,0.303,0.11,0.211,0.095,0,1,3,7,1,221822,176.26670175,9.44776348,0.0875441,10.5181,10.7847,12.8303,12.6086,11.4662,9.6922,1.0,1,1,0.05170142149336464
1237668289079083168,6377741549445319568,2581,54085,234,144.50401,15.440495,0.1046,0.19,10.62,0.07,0.79,0.11,3.51,0.604,1.087,0.185,0.796,0.172,0,1,2,2,1,447803,144.50401102,15.44048873,0.104641,10.0939,10.3461,12.1035,12.0017,6.729,6.2648,1.0,-1,-1,0.02284782310358718
1237668584358215782,-99,2491,53855,309,166.78267,15.745102,0.091,0.43,10.571,0.037,-1.357,0.882,2.081,0.795,0.336,0.121,0.225,0.083,0,1,0,0,1,461394,166.78268408,15.74508575,0.0910039,9.987,10.4251,11.9545,12.0935,6.0612,6.6817,1.0,-1,-1,0.07617305577278155
1237665566622482489,6375700920286579162,2533,54585,599,249.7978,11.56587,0.0795,0.96,10.827,0.045,-1.337,0.746,1.431,1.029,0.216,0.117,0.148,0.071,0,1,0,6,1,396543,249.79780414,11.56587203,0.0795393,10.1598,10.6024,12.2076,12.3324,7.2435,7.9201,1.0,1,1,0.016328102589766955
1237665350783139987,-99,2145,54212,228,223.16819,25.783373,0.1572,1.0,11.33,0.035,-0.912,0.739,1.293,0.722,0.225,0.07,0.159,0.043,0,1,0,6,1,378240,223.16817933,25.78337245,0.1571625,10.8064,11.2853,13.3324,13.3918,17.2767,18.2008,0.795,-1,-1,0.034644521494959175
1237663785284731020,6377424908350128339,404,51812,405,31.107503,0.864764,0.0763,0.49,10.007,0.047,0.254,0.046,0.856,0.139,0.2,0.053,0.14,0.045,0,1,3,2,1,334675,31.10751061,0.86475124,0.0763266,9.8551,9.7808,11.7935,0.0,5.4198,0.0,1.0,1,0,0.05348351105855755
1237660612903698607,6378902649830376786,1227,52733,205,178.60077,8.917319,0.0817,1.86,10.28,0.036,-0.087,0.079,1.012,0.317,0.211,0.078,0.147,0.062,0,1,3,6,1,221597,178.60072983,8.91730854,0.0817293,9.8931,10.0544,11.8367,11.7649,5.5849,5.3142,1.0,-1,-1,0.1477434299664626
1237671262818926752,6382632205082955928,2589,54174,89,155.42068,16.406391,0.1221,0.71,11.033,0.056,0.428,0.348,2.953,1.107,0.606,0.16,0.424,0.127,0,1,2,1,1,473686,155.42068921,16.4063687,0.1220614,10.401,10.7355,12.613,12.5306,9.7239,9.1487,0.9,1,1,0.08635101751653475
1237662499475292433,-99,1690,53475,198,251.1341,27.363898,0.0826,0.8,10.532,0.034,-1.31,0.899,2.154,0.982,0.342,0.145,0.229,0.096,0,1,0,0,1,311897,251.13414604,27.36387183,0.0826398,9.9225,10.2963,11.8724,11.947,5.7253,6.0296,1.0,-1,-1,0.17476609563269174
1237655742947131699,6382772921096472355,1833,54561,22,229.55775,4.623387,0.1204,0.6,11.161,0.034,0.401,0.127,1.555,0.395,0.551,0.083,0.442,0.082,0,1,2,7,1,154164,229.55777692,4.62338593,0.1203854,10.3856,10.6983,12.585,12.4765,9.5243,8.7927,1.0,1,-1,0.0966734271967586
1237658299519467810,6377952682519301801,1185,52642,267,125.18681,3.965234,0.0717,0.23,10.524,0.023,-1.169,0.684,2.264,0.72,0.365,0.048,0.247,0.038,0,1,2,6,1,190871,125.18680181,3.96523598,0.071662,9.9059,10.284,11.8526,11.935,5.6462,5.9798,1.0,1,1,0.03026479338983645
1237663542604792414,6376580505968576696,987,52523,163,320.18792,-0.427399,0.0619,0.1,10.454,0.041,0.374,0.098,2.203,0.313,0.673,0.133,0.497,0.118,0,1,3,2,1,328860,320.18792262,-0.42737381,0.061864,9.9613,10.1779,11.9215,11.8384,5.9239,5.5914,1.0,1,1,0.09117316232876752
1237656538587398193,6376474919566313924,722,52224,341,338.41713,-8.83675,0.1616,0.3,10.85,0.068,1.039,0.09,1.921,0.414,0.611,0.151,0.457,0.139,0,1,2,2,1,160715,338.41712404,-8.83674253,0.161593,10.4714,10.5829,12.7443,12.3042,10.7348,7.7606,1.0,-1,-1,0.034244350978070826
1237671126977609858,6382069273381047017,329,52056,478,176.72531,-1.876076,0.0991,0.62,10.624,0.036,0.142,0.11,1.281,0.533,0.358,0.15,0.271,0.126,0,1,2,1,1,67020,176.72531979,-1.87607913,0.0990848,10.0471,10.2724,12.0354,11.9234,6.4151,5.932,0.995,-1,-1,0.0369834566631205
1237665536005701679,-99,2968,54585,340,242.13495,18.962574,0.0842,4.29,10.32,0.038,-1.669,0.847,2.794,0.986,0.422,0.15,0.276,0.096,0,1,0,0,1,391866,242.13494319,18.96257149,0.0842206,9.9444,10.3555,11.9001,12.0122,5.8354,6.3112,0.815,-1,-1,0.02488410479165008
1237654606404714714,-99,836,52376,611,172.06443,5.512232,0.1017,0.76,11.139,0.035,-0.444,0.583,1.649,0.796,0.304,0.075,0.22,0.057,0,1,0,6,1,122595,172.06440866,5.51223929,0.1016525,10.3518,10.8398,12.5229,12.6977,9.0971,10.3622,1.0,1,1,0.08084686913884374
1237667910590136355,6378867451499644685,2510,53877,115,177.15177,23.996785,0.1083,0.94,10.573,0.034,0.336,0.092,0.91,0.255,0.424,0.137,0.35,0.118,0,1,3,1,1,439020,177.15177933,23.99675552,0.1083329,10.1303,10.2123,12.1605,11.8672,7.0058,5.7046,1.0,-1,-1,0.11047496373609127
1237662697567486164,6379254479592623232,1843,53816,461,223.07258,31.184545,0.0876,1.07,10.509,0.045,0.117,0.109,1.784,0.513,0.528,0.116,0.4,0.106,0,1,2,7,1,322652,223.07257955,31.1845391,0.0875742,10.0485,10.2975,12.0376,11.9482,6.4248,6.0345,1.0,-1,-1,0.021285167709498967
1237665328782573643,6374891644297153376,2029,53819,260,195.55552,30.891452,0.0861,0.18,10.395,0.046,0.233,0.093,1.581,0.314,0.655,0.127,0.523,0.115,0,1,3,2,1,375207,195.55549254,30.89144828,0.0860535,9.8992,10.0556,11.8441,11.7654,5.6132,5.316,1.0,-1,-1,0.08588299223395088
1237668297142829109,-99,2759,54534,136,214.9073,16.770146,0.1699,1.03,11.373,0.028,-1.212,0.648,1.458,0.603,0.207,0.065,0.135,0.039,0,1,0,1,1,450851,214.90730198,16.77014105,0.1699159,10.8364,11.2695,13.3803,13.3698,18.0189,17.8534,1.0,-1,-1,0.01908221483695464
1237662305662927379,-99,1392,52822,292,239.58867,26.989829,0.065,0.22,10.589,0.042,-0.457,0.478,3.06,1.026,0.48,0.087,0.322,0.067,0,1,0,2,1,303660,239.58870188,26.98982631,0.0649529,9.8858,10.3098,11.8285,11.9614,5.5535,6.0912,0.99,1,1,0.10272576179014124
1237650795683774621,6382702617848450903,267,51608,268,147.56782,-0.281387,0.1259,0.09,10.864,0.033,0.152,0.133,1.539,0.586,0.31,0.088,0.222,0.074,0,1,2,6,1,67843,147.56779974,-0.28139185,0.1259008,10.1491,10.4633,12.1911,12.1414,7.1591,6.9114,0.88,-1,-1,0.07499588920801474
1237650760784150800,6378972993878491503,335,52000,91,189.59413,-3.306864,0.0854,0.32,10.371,0.049,0.131,0.107,1.44,0.444,0.511,0.15,0.4,0.132,0,1,2,1,1,66231,189.59413935,-3.30687231,0.0854227,9.8891,10.037,11.8323,11.7571,5.5682,5.2852,1.0,-1,-1,0.044991029290721775
1237658492274802837,6379078553437209593,1222,52763,200,169.48844,9.412476,0.0823,0.75,11.099,0.027,0.481,0.112,1.665,0.309,0.484,0.139,0.366,0.126,0,1,3,7,1,199397,169.48844928,9.41248467,0.0822859,10.3429,10.5514,12.5064,12.261,8.9869,7.5248,1.0,1,-1,0.04539199021873673
1237663783656685618,6376298976231033179,383,51818,179,351.21053,-0.307003,0.1112,0.71,11.121,0.055,0.838,0.11,2.081,0.459,0.846,0.191,0.674,0.172,0,1,2,2,1,332940,351.21055521,-0.30702681,0.1112367,10.3651,10.6572,12.5473,12.4142,9.2606,8.4021,1.0,1,-1,0.12483448117297123
1237662663217447285,6371443562947545803,1655,53523,37,241.01248,25.497061,0.0722,0.49,11.16,0.025,0.409,0.091,1.369,0.24,0.511,0.104,0.405,0.09,0,1,3,2,1,320042,241.01248289,25.49704367,0.0722158,10.2676,10.4955,12.3771,12.1825,8.18,7.1163,1.0,1,1,0.06309079418541037
1237668294444318806,-99,2482,54175,503,163.23479,19.151188,0.1668,0.45,11.133,0.041,-1.46,0.681,1.589,0.971,0.276,0.087,0.193,0.052,0,1,0,6,1,449586,163.23478411,19.15116887,0.1667724,10.4477,10.8731,12.7001,12.7535,10.3809,10.8097,1.0,-1,-1,0.07172183770712566
1237671260668625120,-99,2584,54153,217,149.07924,13.75211,0.1434,1.76,10.997,0.036,-0.917,0.832,1.151,0.637,0.204,0.079,0.144,0.057,0,1,0,6,1,472028,149.07918087,13.75209803,0.1434084,10.4611,10.8629,12.7251,12.7363,10.5808,10.6703,1.0,1,1,0.21120845290008344
1237662225703174815,6375489777548922014,1659,53224,584,249.06391,20.690591,0.1658,0.71,11.017,0.061,0.8,0.102,2.12,0.501,0.686,0.166,0.519,0.151,0,1,2,2,1,288874,249.06390763,20.690611,0.1658291,10.4654,10.829,12.7329,12.6797,10.6432,10.2239,0.97,-1,-1,0.07244106284586804
1237664835395977292,6378445280910508868,1939,53389,131,141.92567,28.562053,0.1477,0.58,10.908,0.049,0.898,0.105,2.63,0.329,0.806,0.15,0.594,0.128,0,1,3,2,1,354786,141.92568601,28.56204006,0.1477223,10.3968,10.6409,12.6054,12.3901,9.6683,8.2566,1.0,1,-1,0.06879407464510845
1237673808656269705,6377776761734693832,1925,53327,506,124.09102,20.309609,0.1165,1.46,11.18,0.044,0.656,0.128,1.731,0.4,0.652,0.191,0.521,0.173,0,1,3,2,1,358148,124.09096827,20.30959785,0.1165019,10.4218,10.6127,12.6508,12.3481,10.0015,8.0095,1.0,1,-1,0.17920369398881825
1237657190369198208,6481702547104990666,388,51793,189,1.925609,-0.570863,0.1046,1.68,10.789,0.034,-0.012,0.301,2.873,0.704,0.594,0.174,0.418,0.127,0,1,2,0,1,164426,1.92560867,-0.57086029,0.1046203,9.969,10.3894,11.9308,12.051,5.9624,6.4845,1.0,-1,-1,0.009828058806252293
1237668591334064249,6378726743000220675,2597,54231,576,185.90677,18.356605,0.1356,0.2,10.952,0.028,0.316,0.097,1.095,0.387,0.227,0.069,0.163,0.06,0,1,2,6,1,463464,185.90675923,18.35662211,0.1355669,10.2877,10.6392,12.4111,12.3879,8.3829,8.2436,1.0,1,-1,0.07175123217288219
1237668289618575470,6377671233314490570,2585,54097,513,150.47734,17.091095,0.0784,0.09,10.51,0.031,0.12,0.091,1.168,0.254,0.221,0.082,0.152,0.069,0,1,3,6,1,448224,150.47738218,17.09107875,0.0783711,10.0185,10.1862,11.9972,11.8455,6.245,5.6186,1.0,1,1,0.15648804668030553
1237667108497785035,6377917487411891965,2266,53679,578,120.71681,15.628168,0.0959,6.33,10.5,0.031,0.161,0.091,0.412,0.291,0.149,0.125,0.117,0.102,0,1,3,1,1,399216,120.7168146,15.62816623,0.0958758,10.0145,10.0712,11.9918,11.7724,6.2216,5.342,1.0,-1,-1,0.01717364549668011
1237652899159277587,-99,460,51924,124,50.356713,-8.314352,0.0834,0.4,10.979,0.046,-1.025,0.767,1.641,0.991,0.255,0.113,0.176,0.07,0,1,0,1,1,98591,50.35671988,-8.31437637,0.0834451,10.3045,10.7708,12.4401,12.5866,8.5613,9.5353,1.0,1,1,0.09109077936506471
1237667211055202478,6378410118013257230,2353,53794,294,156.38773,26.451845,0.0655,0.4,10.312,0.029,-0.196,0.103,1.167,0.293,0.262,0.11,0.189,0.094,0,1,3,1,1,403184,156.38770656,26.45183105,0.0654928,9.7173,9.8904,11.6844,0.0,5.0275,0.0,1.0,1,0,0.09071832921993751
1237663457778925938,6396380444787481059,988,52520,97,322.77804,0.07382,0.1323,1.37,11.258,0.071,-0.095,0.581,2.097,1.12,0.606,0.12,0.477,0.108,0,1,0,7,1,326107,322.77805876,0.07381278,0.1322792,10.5038,10.9525,12.804,12.8872,11.2356,11.9818,1.0,1,1,0.07236496269574146
1237671261193502975,6377952632055534520,2570,54081,197,121.82667,7.946561,0.1327,1.68,11.417,0.039,0.746,0.176,3.578,0.691,0.563,0.118,0.366,0.097,0,1,3,2,1,472174,121.82670821,7.94655499,0.1327405,10.8102,11.2168,13.3393,13.2957,17.3794,16.7298,0.92,1,1,0.13794245958143941
1237665440988135437,6378515584156435000,2135,53827,172,218.06213,24.959905,0.0816,2.18,9.897,0.072,0.4,0.061,0.876,0.193,0.259,0.106,0.192,0.091,0,1,3,2,1,385198,218.06212741,24.95990049,0.0815787,9.8952,10.1283,11.8393,11.8032,5.595,5.4563,1.0,-1,-1,0.018304747172126476
1237667537463083194,6377811941809717292,2431,53818,421,132.99128,15.660462,0.1439,1.38,11.135,0.025,-0.38,0.461,1.446,0.655,0.242,0.057,0.173,0.043,0,1,2,6,1,421187,132.9912925,15.66045142,0.1438736,10.5302,10.9475,12.8532,12.8792,11.6695,11.9085,0.865,1,1,0.05769006195490672
1237654605861617808,-99,576,52325,501,157.82157,4.687019,0.1544,0.83,11.285,0.024,-0.315,0.413,1.319,0.546,0.18,0.083,0.121,0.055,0,1,0,0,1,121824,157.821512,4.68701682,0.1543909,10.6634,11.1132,13.0959,13.1449,14.1532,14.7301,1.0,-1,-1,0.20824968809725025
1237668623017508959,6378761943480535932,2603,54479,41,196.98289,16.17543,0.0505,0.27,10.258,0.036,0.106,0.088,1.902,0.267,0.386,0.094,0.262,0.075,0,1,3,2,1,464249,196.98291122,16.17543101,0.0504662,9.7663,9.9592,11.7053,0.0,5.0997,0.0,1.0,1,0,0.07345792986698282
1237668310558835009,6375700915991614370,2532,54589,442,246.76838,9.400218,0.0957,0.35,10.701,0.036,-0.942,0.752,1.264,0.633,0.235,0.074,0.169,0.055,0,1,0,6,1,453402,246.76835587,9.40020863,0.0956768,9.9988,10.4139,11.9706,12.0795,6.1305,6.617,1.0,-1,-1,0.09210100197803074
1237671123231899788,6382667336841694384,2588,54174,110,153.85124,14.347022,0.0841,0.47,10.311,0.036,0.141,0.099,1.754,0.38,0.418,0.146,0.297,0.123,0,1,3,1,1,469819,153.85128906,14.34702815,0.0841423,9.7665,9.9787,11.7055,0.0,5.1006,0.0,1.0,-1,0,0.17253424566256184
1237664093976068378,6378445293795414734,1936,53330,396,136.62297,29.709098,0.1057,0.37,10.787,0.027,0.388,0.12,3.46,0.44,0.491,0.075,0.306,0.051,0,1,3,7,1,340135,136.62296477,29.70907187,0.1056572,10.4085,10.7305,12.6267,12.5229,9.8245,9.0974,0.81,1,1,0.0954788614778393
1237667736113250533,-99,2496,54178,322,169.54391,22.593508,0.1596,0.14,11.112,0.029,-1.311,0.731,1.588,0.902,0.256,0.121,0.174,0.079,0,1,0,0,1,430001,169.54392572,22.59349482,0.1596403,10.4419,10.964,12.6887,12.9051,10.2929,12.1502,1.0,-1,-1,0.07057795414387572
1237667254537289752,6377671249420619943,2296,53735,502,145.72232,24.49157,0.1059,0.66,10.663,0.064,1.128,0.075,2.203,0.232,0.573,0.128,0.4,0.101,0,1,3,2,1,407572,145.72230092,24.49155764,0.1059022,10.4648,10.5144,12.7317,12.2085,10.6339,7.2483,0.95,1,-1,0.07672741177060957
1237665440986169512,6379289733755831042,2127,53859,226,213.29468,26.13965,0.1664,0.03,11.23,0.068,1.025,0.126,3.053,0.731,0.883,0.167,0.648,0.163,0,1,2,2,1,385132,213.29464011,26.13965104,0.1664356,10.4606,10.784,12.7241,12.6075,10.5724,9.6836,1.0,-1,-1,0.1289709558488445
1237648721238491395,6378797161138622979,294,51986,31,197.69916,-0.195504,0.0817,0.13,10.629,0.068,0.119,0.194,2.968,0.597,1.163,0.181,0.927,0.176,0,1,3,2,1,58397,197.6991639,-0.19552448,0.0816809,9.7536,10.2215,11.6968,11.8751,5.07,5.7358,1.0,-1,-1,0.07505289659904196
1237671124301119570,-99,2580,54092,302,143.19361,13.321682,0.1662,1.56,11.465,0.029,-0.816,0.643,1.477,0.803,0.236,0.115,0.16,0.076,0,1,0,0,1,470503,143.19361437,13.32168677,0.1661935,10.9176,11.4191,13.4979,13.5724,20.0321,21.4774,0.93,1,1,0.023005069943285366
1237651752397111459,6379113747472976965,513,51989,130,174.08497,1.386017,0.1298,0.55,11.007,0.033,0.063,0.232,1.844,0.58,0.333,0.084,0.235,0.077,0,1,2,6,1,88309,174.08496198,1.38605454,0.1297761,10.299,10.6231,12.4305,12.3635,8.5024,8.0996,1.0,1,-1,0.1381919150913048
1237666209273151756,6380063785648918117,1178,52825,627,327.34708,-7.535235,0.1554,0.4,10.843,0.057,0.859,0.088,2.61,0.549,0.53,0.108,0.355,0.093,0,1,2,2,1,95941,327.34707695,-7.535229,0.1554234,10.2728,10.4597,12.3858,12.1365,8.2313,6.888,1.0,-1,-1,0.024187748414953383
1237660584981823524,-99,1237,52762,535,153.73407,9.239401,0.1037,5.66,10.701,0.016,-1.682,0.46,0.962,0.303,0.133,0.045,0.089,0.03,0,1,0,0,1,221129,153.73406117,9.23940459,0.1037249,10.0254,10.4637,12.0063,12.1419,6.2849,6.9141,1.0,-1,-1,0.03393312713760922
1237661087497781457,-99,1589,52972,599,133.84019,30.388887,0.1532,0.45,10.949,0.037,-1.166,0.855,2.281,0.879,0.359,0.131,0.239,0.087,0,1,0,0,1,236734,133.84017514,30.38888799,0.1532204,10.2771,10.6913,12.3931,12.4656,8.2743,8.7223,0.985,-1,-1,0.046283704669363275
1237665368506630248,6374821314205584048,1990,53472,566,166.76972,31.057414,0.1103,1.56,11.241,0.021,-0.429,0.516,0.643,0.359,0.09,0.043,0.062,0.029,0,1,0,1,1,380084,166.76970679,31.05740902,0.1102813,10.5685,10.9843,12.9237,12.9387,12.3323,12.4788,1.0,1,1,0.04450921197826304
1237665372795896083,-99,2172,54230,448,238.43983,20.424469,0.0894,2.03,10.787,0.049,-0.358,0.588,2.109,0.961,0.398,0.125,0.284,0.102,0,1,0,7,1,381319,238.43983643,20.42446426,0.0893607,10.1536,10.5872,12.198,12.3102,7.1941,7.7947,1.0,-1,-1,0.027599923208827024
1237664286704927132,-99,1757,53083,427,123.9888,7.766964,0.1129,1.79,10.872,0.042,-1.358,0.728,2.154,0.923,0.329,0.147,0.217,0.096,0,1,0,0,1,471416,123.98881474,7.76696587,0.1128723,10.2666,10.7202,12.3754,12.5075,8.1697,8.9944,1.0,1,1,0.05300641852225977
1237668350822187189,-99,2762,54533,253,219.54367,15.506319,0.1622,1.32,11.187,0.031,-1.156,0.777,1.992,0.895,0.331,0.13,0.224,0.088,0,1,0,0,1,458555,219.54367646,15.50630422,0.1622443,10.4664,11.0374,12.735,13.0249,10.6597,13.3644,1.0,-1,-1,0.05773454062889669
1237665128022999224,-99,2154,54539,195,226.77746,27.15057,0.0823,0.08,10.781,0.036,-0.525,0.617,1.395,0.626,0.289,0.078,0.212,0.066,0,1,0,6,1,368617,226.77748553,27.15057076,0.0822858,10.0858,10.441,12.0913,12.1129,6.6718,6.7742,1.0,-1,-1,0.08182644702759885
1237668293376409685,6378867489078511439,2509,54180,64,177.37847,19.508797,0.1205,0.85,10.878,0.066,0.582,0.163,2.703,0.745,0.818,0.174,0.615,0.164,0,1,2,7,1,449298,177.37844047,19.50877826,0.1205431,10.2885,10.6075,12.4124,12.3405,8.391,7.9664,1.0,1,-1,0.12079905151087489
1237668270831501461,6378515671129525577,2761,54534,125,218.29275,15.884357,0.1428,0.04,10.856,0.034,0.476,0.094,1.304,0.243,0.346,0.111,0.254,0.097,0,1,3,1,1,444253,218.29273421,15.8843574,0.1428449,10.2266,10.4311,12.3132,12.1008,7.8118,6.7157,1.0,1,-1,0.05469243294174128
1237665566605967479,6378550842616712333,2785,54537,437,212.01343,22.896973,0.0986,0.24,10.32,0.043,0.381,0.071,1.2,0.186,0.274,0.083,0.191,0.069,0,1,3,2,1,396069,212.01344735,22.89696914,0.0985635,9.9843,10.0217,11.9511,11.7505,6.0468,5.2608,1.0,-1,-1,0.05919274198073252
1237652901818073211,6376650833908468173,646,52523,338,351.24858,-8.764803,0.1001,0.45,11.211,0.045,0.378,0.279,2.832,0.674,0.757,0.155,0.563,0.148,0,1,2,7,1,100650,351.24857251,-8.7648345,0.1001097,10.2884,10.5576,12.4123,12.27,8.3906,7.5737,1.0,1,-1,0.11648920762439723
1237663278462468285,-99,385,51783,416,355.07168,0.960244,0.1353,0.3,10.916,0.028,-0.862,0.869,2.062,0.841,0.353,0.125,0.242,0.087,0,1,0,0,1,325487,355.07163869,0.96021978,0.1352573,10.2551,10.6774,12.3572,12.4435,8.0625,8.5821,1.0,1,-1,0.17237367050495112
1237652615667187759,6380485934762169244,661,52163,15,21.897636,-10.776626,0.0505,0.38,10.59,0.036,-0.526,0.609,2.398,0.828,0.507,0.126,0.365,0.108,0,1,0,6,1,96958,21.89762996,-10.7766045,0.0504964,9.7827,10.2647,11.7196,11.9161,5.1506,5.9018,1.0,1,1,0.08029340948832982
1237667212126388236,6378410091169713254,2344,53740,480,149.86485,25.716014,0.0693,0.47,10.525,0.037,1.197,0.059,5.044,0.43,1.049,0.109,0.644,0.084,0,1,2,2,1,404384,149.86484737,25.71599806,0.0692828,10.076,10.3558,12.0765,12.0125,6.6028,6.3127,1.0,1,1,0.058014555236341414
1237666300018229442,6377284162271840283,413,51821,225,49.184943,-0.563653,0.0971,1.99,10.518,0.091,0.385,0.129,2.41,0.553,1.127,0.19,0.92,0.171,0,1,3,2,1,162770,49.18496271,-0.56365841,0.0970748,9.8791,10.0988,11.8207,11.7864,5.5234,5.3936,1.0,-1,-1,0.0735770430887072
