group_id,ra,dec,z,group_L,stellar_mass,halo_mass1,halo_mass2,mean_separation_L,mean_separation_M,f_edge,ID1,ID2
54240,225.78836373,0.15825908,0.0679786,9.9015,10.0037,11.8471,11.7432,5.6248,5.2349,1.0,1,1
270002,222.13717872,10.40318984,0.0505202,9.8904,10.2748,11.8337,11.9258,5.5733,5.9418,0.99,1,1
407010,162.27466399,27.83864811,0.1127137,10.6303,10.8719,13.0371,12.7518,13.4937,10.7953,1.0,1,1
55353,169.7789807,1.02557527,0.143284,10.6743,11.0011,13.1149,12.9671,14.3763,12.7642,1.0,1,1
232159,143.709543,10.31547908,0.0977422,9.9971,10.2407,11.9685,11.8929,6.1214,5.8069,0.915,-1,-1
121787,154.87198155,4.61822831,0.1608798,10.4688,10.5861,12.7392,12.3088,10.6936,7.7869,1.0,-1,-1
128845,225.46354841,4.15193677,0.1254506,10.3417,10.8967,12.5044,12.7942,8.9733,11.1513,1.0,1,1
197864,176.44856926,8.57055522,0.092918,10.0122,10.2696,11.9887,11.9207,6.2085,5.9206,1.0,-1,-1
163037,39.81874448,-0.15626126,0.1459792,10.2099,10.3458,12.2887,12.0014,7.6754,6.2634,1.0,1,-1
471182,138.41828831,13.28115045,0.0983169,9.9069,10.0259,11.8535,11.7522,5.6498,5.2673,1.0,-1,-1
121706,147.13425585,4.26361443,0.1599054,10.6663,11.0117,13.1011,12.9838,14.213,12.9344,1.0,-1,-1
365327,239.89005378,22.23050106,0.1287017,10.369,10.7535,12.5547,12.5584,9.3118,9.3379,1.0,1,1
199808,135.59767032,6.63193362,0.0607369,9.7663,9.8969,11.7053,0.0,5.1,0.0,1.0,1,0
363609,155.53902133,31.69499369,0.1474126,10.5175,10.99,12.829,12.9481,11.4556,12.5715,1.0,1,1
148524,200.18063266,-1.45086476,0.0357123,9.9904,10.033,11.959,11.7554,6.0805,5.2789,1.0,1,1
377391,207.15586556,30.98840493,0.1694318,10.4605,10.6742,12.7239,12.4386,10.5713,8.5519,1.0,-1,-1
450546,187.40951517,19.27504176,0.1223643,10.4547,10.6376,12.7132,12.3856,10.4854,8.2299,0.98,1,-1
303665,239.66269764,26.97691879,0.0660218,10.444,10.7327,12.6929,12.5262,10.3254,9.1193,0.95,1,1
329122,315.42823599,-0.10986909,0.0924761,9.8442,10.0067,11.7813,11.7444,5.3749,5.2389,1.0,-1,-1
100308,23.52208457,-8.90339936,0.164937,11.0028,11.624,13.6176,13.8342,22.4241,27.9092,1.0,1,1
362810,133.18188192,22.85143355,0.082693,9.8939,10.2507,11.8378,11.9022,5.5892,5.8442,1.0,-1,-1
165127,17.64489152,0.7682091,0.0907808,10.0859,10.6169,12.0915,12.3546,6.6725,8.047,0.96,-1,-1
393013,226.27972824,21.08001693,0.1054275,9.9855,10.0859,11.9525,11.7796,6.0526,5.3687,1.0,-1,-1
407538,141.41263001,23.04804221,0.134371,10.3683,10.7821,12.5533,12.6046,9.3022,9.6625,1.0,1,1
293575,204.32420139,7.84905889,0.1450127,10.1757,10.5427,12.2332,12.2493,7.3775,7.4611,1.0,-1,-1
322484,238.22821454,24.26667198,0.0954013,10.1065,10.6346,12.1225,12.3809,6.8203,8.2021,1.0,-1,-1
396296,228.60173541,19.02875591,0.0838204,9.8823,9.9748,11.8244,0.0,5.5376,0.0,1.0,-1,0
118879,158.11665856,4.6518329,0.0771058,10.0444,10.4929,12.0316,12.1798,6.3979,7.1026,0.655,1,1
402346,141.99235898,22.00216457,0.1574385,10.9955,11.042,13.6076,13.0326,22.2054,13.4455,1.0,1,-1
418367,196.6302126,23.66159307,0.0685067,10.0591,10.4312,12.0527,12.1009,6.4925,6.7165,0.995,1,1
329700,341.61448169,0.35760889,0.084951,10.1929,10.6262,12.2626,12.3683,7.5336,8.1279,1.0,-1,-1
189385,172.02672905,50.37617155,0.115797,10.1957,10.6626,12.2677,12.4218,7.5611,8.4486,1.0,-1,-1
364846,231.58565526,25.51812552,0.0859367,10.0957,10.2239,12.1058,11.8773,6.7401,5.7447,1.0,-1,-1
276865,173.19307426,7.96606573,0.0867185,10.098,10.3308,12.1091,11.9846,6.7561,6.1908,1.0,-1,-1
237577,130.65565838,28.40628036,0.1070229,10.0799,10.4401,12.0822,12.1115,6.6294,6.7676,1.0,-1,-1
349224,149.04508795,34.00317777,0.1294027,10.3069,10.5177,12.4444,12.2126,8.5875,7.2699,1.0,1,-1
405239,130.08920675,17.24244311,0.0595631,10.0826,10.3531,12.0863,12.0096,6.6482,6.2996,1.0,1,1
59628,232.22777526,0.288086,0.0804569,10.1796,10.4881,12.2398,12.1733,7.4118,7.0702,1.0,-1,-1
464347,177.09001082,16.75725804,0.0659483,10.1006,10.4567,12.1135,12.1327,6.7769,6.8696,1.0,1,1
244395,225.00490035,40.37551633,0.0948594,10.3193,10.7512,12.4651,12.5549,8.7191,9.3133,1.0,1,1
118428,157.08349004,4.01465179,0.0836324,9.9964,10.302,11.9677,11.9528,6.1181,6.0542,0.67,-1,-1
295193,212.89274065,8.8703382,0.1164393,10.3304,10.4437,12.4844,12.1161,8.8435,6.7897,1.0,1,-1
169434,177.76420335,55.96989309,0.0997491,9.9038,9.8959,11.85,0.0,5.6359,0.0,1.0,-1,0
273238,181.17342792,41.73284789,0.1497518,10.2141,10.3043,12.2947,11.9555,7.7079,6.0655,1.0,1,-1
452434,213.39025341,18.21736875,0.0997756,9.9417,9.992,11.8967,0.0,5.8218,0.0,1.0,-1,0
430024,171.64908242,22.65037701,0.0613031,9.9055,9.9786,11.852,0.0,5.6441,0.0,1.0,1,0
67958,145.03003019,0.15273812,0.1505774,10.4976,10.8562,12.7926,12.725,11.1377,10.5804,1.0,-1,-1
468302,157.13947435,17.53782329,0.0689729,10.1438,10.2442,12.1821,11.8964,7.1139,5.8206,1.0,1,1
201742,167.63323659,10.58021758,0.0665209,9.7608,10.2323,11.7012,11.8851,5.0853,5.7757,1.0,1,1
397181,220.38909732,22.00901294,0.0780784,9.8214,9.8817,11.7573,0.0,5.2861,0.0,1.0,1,0
405991,131.50734174,18.2771437,0.096064,9.9704,10.0932,11.9326,11.7834,5.9699,5.3826,1.0,-1,-1
246008,152.90269938,38.42623827,0.1352186,10.3214,10.627,12.4686,12.3695,8.7421,8.1349,1.0,1,-1
408689,122.1308841,16.13702342,0.1349577,10.109,10.1679,12.1265,11.8307,6.8396,5.5617,1.0,-1,-1
357894,117.49254602,15.76372303,0.1092403,10.2113,10.6637,12.2906,12.4233,7.686,8.458,1.0,1,-1
449445,170.7137479,19.47623406,0.0947541,10.5288,10.7291,12.8507,12.5209,11.6467,9.0837,1.0,1,1
99190,37.09110421,-8.80245569,0.1367028,10.5544,11.0169,12.8987,12.9928,12.0882,13.0264,1.0,1,1
323860,229.81315989,28.08025235,0.0598705,9.9749,10.0456,11.939,11.7609,5.9963,5.2994,1.0,1,1
143897,202.6263758,61.00812416,0.0741273,10.2655,10.4495,12.3738,12.1231,8.1602,6.8235,0.97,1,1
304959,214.45928241,39.10467833,0.0430548,9.9938,10.0926,11.9641,11.7831,6.1026,5.3813,1.0,1,1
62649,11.44774877,15.53720935,0.076894,9.8533,10.3881,11.7916,12.0496,5.4129,6.4784,1.0,1,1
228413,147.49076087,39.548658,0.0950462,9.8788,10.2244,11.8203,11.8778,5.5218,5.7468,0.98,-1,-1
71327,252.76523516,64.33213961,0.0909129,10.3596,10.6789,12.5371,12.4459,9.1925,8.5966,0.925,1,-1
309867,222.14540602,45.79512207,0.0709435,9.8617,9.9712,11.8007,0.0,5.4467,0.0,1.0,1,0
251431,193.94831898,46.54893438,0.0608258,9.9157,10.3734,11.8645,12.0325,5.6938,6.4021,1.0,1,1
313387,206.4121272,14.04925978,0.1382242,10.3798,10.8118,12.5743,12.6521,9.4491,10.0111,1.0,1,1
325005,54.82608163,0.20344685,0.1146626,10.0269,10.3208,12.0082,11.9738,6.2935,6.1443,1.0,-1,-1
75369,220.98168112,61.51258025,0.1085867,10.5102,10.8517,12.8155,12.7175,11.3363,10.52,1.0,1,1
353634,189.87875909,37.61296072,0.1043632,10.0349,10.5302,12.019,12.2305,6.3416,7.3634,1.0,-1,-1
129963,240.00246999,53.03257286,0.109145,10.35,10.8127,12.5195,12.6536,9.0748,10.0224,1.0,1,1
162769,49.10748838,-0.49395787,0.1539644,10.4022,10.9702,12.6152,12.9153,9.7403,12.2503,1.0,-1,-1
420728,131.12551915,14.70037139,0.103126,10.4857,10.9416,12.7706,12.8693,10.953,11.818,1.0,1,1
435793,213.12633281,20.24639512,0.1217513,10.497,11.0108,12.7914,12.9826,11.128,12.9223,1.0,1,1
320395,239.84608637,26.76609955,0.0906614,9.8619,9.9195,11.8009,0.0,5.4473,0.0,1.0,-1,0
413509,152.43537945,24.56359991,0.1260635,10.2277,10.385,12.3149,12.0461,7.8211,6.4627,1.0,1,-1
420718,130.6919895,14.47720198,0.0794096,9.8118,10.2661,11.7478,11.9174,5.2511,5.907,0.965,1,1
311737,239.9301588,35.36312999,0.1048631,10.4092,10.8347,12.6278,12.6892,9.8327,10.2966,1.0,1,1
219487,134.17290114,5.86050777,0.0990438,10.0816,10.5689,12.0848,12.2864,6.6413,7.6628,1.0,-1,-1
169406,175.58546755,55.76719093,0.0790303,10.0161,10.3813,11.9937,12.0415,6.23,6.4419,1.0,1,1
110847,20.16555924,14.47339222,0.0533659,9.9332,10.1027,11.8863,11.7886,5.7804,5.4019,0.68,1,1
298187,223.62456235,6.20455459,0.0996077,9.9146,10.0887,11.8629,11.7809,5.6875,5.3735,1.0,-1,-1
326121,324.07687149,0.05292486,0.0988149,10.1655,10.6771,12.2165,12.443,7.2902,8.5788,0.98,-1,-1
184350,120.62153788,26.78987736,0.100923,9.9515,9.9255,11.9088,0.0,5.8714,0.0,1.0,-1,0
115403,124.23738568,41.67060127,0.0798084,9.9785,10.1517,11.9435,11.8184,6.0151,5.5148,1.0,1,1
188060,194.20582645,49.89366162,0.1500556,10.4632,10.846,12.7289,12.7078,10.6109,10.4422,1.0,-1,-1
213236,237.99822202,44.22395475,0.0677061,9.8123,10.0918,11.7484,11.7825,5.2533,5.3794,1.0,1,1
83439,238.29445387,56.8483529,0.1075841,10.3798,10.7545,12.5744,12.5601,9.4495,9.35,1.0,1,1
141319,161.07816659,60.74648999,0.1131934,10.0227,10.4909,12.0031,12.177,6.2707,7.0887,1.0,-1,-1
330518,143.0442465,63.16593689,0.1219655,10.3867,10.7555,12.5871,12.5617,9.539,9.361,0.895,1,1
389956,247.90235871,13.78799694,0.1194501,10.3311,10.7178,12.4855,12.5041,8.8506,8.9712,1.0,1,1
85818,193.17943436,2.41915846,0.1594366,10.5112,10.6684,12.8172,12.4298,11.3513,8.4979,1.0,-1,-1
463538,195.07173449,18.18093727,0.1216418,10.2073,10.6224,12.2848,12.3623,7.6542,8.0928,1.0,1,-1
315783,246.26501097,6.80006645,0.166887,10.566,11.0526,12.9187,13.0502,12.2834,13.6328,1.0,-1,-1
383201,222.27297784,24.52127967,0.0792518,9.7793,9.9531,11.7164,0.0,5.1395,0.0,1.0,1,0
244412,227.27133889,39.48577324,0.0654543,10.1119,10.5239,12.1313,12.2216,6.8629,7.3166,1.0,1,1
86579,194.3178545,2.72340051,0.0903425,9.8618,9.7146,11.8008,0.0,5.4469,0.0,1.0,-1,0
372170,209.2246618,30.52154944,0.1108329,10.2196,10.4224,12.3027,12.0901,7.7523,6.666,1.0,1,-1
434274,200.9037165,21.34191876,0.0626821,9.818,9.8305,11.7542,0.0,5.2744,0.0,1.0,1,0
130685,227.06705717,62.02749086,0.1608553,10.9359,11.1855,13.5234,13.2509,20.5144,16.1031,1.0,1,-1
133610,194.55146735,59.79607198,0.1328599,10.4528,10.8505,12.7097,12.7153,10.4577,10.5024,1.0,1,1
200950,161.51819035,9.74466997,0.0771301,9.9935,10.0098,11.9637,11.7456,6.101,5.2434,1.0,1,1
102866,322.33035644,10.17844773,0.1483713,10.4216,10.6972,12.6506,12.4749,9.9997,8.7826,1.0,1,-1
417615,197.90599329,27.24529232,0.1383522,10.1783,10.5284,12.2375,12.228,7.3998,7.3501,1.0,-1,-1
410399,151.82781988,23.17923665,0.1116898,10.5236,10.9575,12.8406,12.8954,11.5573,12.0581,0.935,1,1
140643,182.52534304,62.0259594,0.0598178,9.9178,10.3422,11.8672,11.9973,5.7043,6.2452,1.0,1,1
67930,141.24395916,0.10514327,0.1013881,10.1009,10.1187,12.1139,11.7976,6.7791,5.4351,1.0,-1,-1
382453,211.48862461,26.81472357,0.0339729,9.8266,10.2079,11.7625,11.8635,5.3054,5.6896,0.92,1,1
120555,160.63765702,4.07668716,0.0341055,9.8621,10.252,11.8011,11.9036,5.4484,5.8501,0.995,1,1
283609,226.64368701,9.8987017,0.1102844,10.365,10.6696,12.547,12.4313,9.2592,8.5073,1.0,1,-1
282001,228.68029766,34.87579096,0.0878034,9.7636,9.8879,11.7032,0.0,5.0925,0.0,1.0,-1,0
235483,188.73880216,15.55277948,0.1609046,10.3803,10.8621,12.575,12.7351,9.4543,10.6607,1.0,-1,-1
290293,197.0376467,9.23645396,0.0930841,10.3862,10.5117,12.5862,12.2047,9.5327,7.2287,1.0,1,-1
343197,177.61453857,14.26148838,0.0791384,9.8826,10.2651,11.8247,11.9165,5.5389,5.9032,1.0,1,1
252803,188.15728827,48.51769313,0.1004631,9.8732,10.2948,11.8136,11.9457,5.4963,6.0243,1.0,-1,-1
185784,217.63516088,43.96377957,0.1290725,10.1266,10.462,12.1544,12.1395,6.9751,6.9025,1.0,-1,-1
117367,216.25273776,62.54314562,0.1594699,10.4386,10.826,12.6825,12.675,10.2449,10.1878,1.0,-1,-1
297234,212.80547179,6.09051878,0.0892372,9.9758,9.8862,11.94,0.0,6.0005,0.0,1.0,-1,0
96041,335.02931055,-8.41166919,0.1245206,10.2659,10.6984,12.3744,12.4767,8.164,8.7942,1.0,1,-1
473080,128.85630017,10.82380119,0.1168598,10.6321,10.8086,13.0405,12.647,13.5295,9.9729,0.95,1,1
105138,354.59178453,15.9512626,0.1467944,10.5871,11.1532,12.9579,13.2051,12.671,15.4882,1.0,1,1
270275,163.37489416,12.31217073,0.0984563,10.4362,10.8065,12.6778,12.6435,10.2093,9.9477,1.0,1,1
88227,164.99383323,1.28491575,0.0651482,10.0731,10.4878,12.0728,12.173,6.5856,7.0687,1.0,1,1
65800,178.62510718,-3.57773398,0.1077236,9.9908,10.2201,11.9595,11.874,6.0827,5.7314,1.0,-1,-1
247439,244.03722752,38.24700624,0.066054,9.7251,9.9093,11.6862,0.0,5.0336,0.0,1.0,1,0
254754,238.92716679,33.56678152,0.085425,9.99,10.1492,11.9583,11.8166,6.0775,5.5079,1.0,-1,-1
136503,182.40612874,5.1517,0.0730389,10.1394,10.4934,12.1754,12.1803,7.0803,7.1053,0.98,1,1
237426,137.09920173,31.44049056,0.1223014,10.0796,10.3193,12.0818,11.972,6.6275,6.1364,1.0,-1,-1
340954,149.4785203,12.55761543,0.1357069,10.4543,10.9677,12.7125,12.9112,10.4804,12.2099,1.0,1,1
425757,169.13648406,20.79157973,0.1343861,10.6104,10.6053,13.0017,12.337,13.1177,7.9466,1.0,1,-1
122000,172.89766053,5.19275076,0.1502493,10.6532,11.0591,13.0779,13.0599,13.9477,13.743,1.0,-1,-1
464408,182.09197285,17.04795578,0.0914847,10.1656,10.5733,12.2167,12.2921,7.2911,7.6939,1.0,-1,-1
425707,164.49359993,20.2740018,0.1321777,10.6204,11.0515,13.0191,13.0482,13.3023,13.6109,1.0,1,1
228900,124.46695377,26.16655386,0.0951218,10.4644,10.6213,12.7311,12.3608,10.629,8.084,1.0,1,-1
136392,173.28569501,5.07922715,0.1519464,10.414,10.8326,12.636,12.6856,9.8927,10.2689,0.94,-1,-1
237920,133.27054361,30.82519951,0.0661931,9.8557,10.004,11.7941,11.7433,5.4222,5.2352,0.835,1,1
54447,245.18924343,0.1503486,0.0836951,10.384,10.6018,12.5821,12.3316,9.5034,7.9159,1.0,1,-1
293679,198.61496496,8.53312278,0.0913629,10.0523,10.5386,12.0433,12.243,6.4502,7.4286,1.0,-1,-1
351143,198.66373854,35.5055854,0.0770136,10.0534,10.2284,12.0449,11.8813,6.4572,5.7607,1.0,1,1
55040,227.39712443,0.50544337,0.0946303,10.2799,10.6947,12.3981,12.4713,8.3037,8.7589,1.0,1,-1
413847,191.04569914,28.36395126,0.0951903,10.4707,10.8433,12.743,12.7034,10.7237,10.4072,1.0,1,1
371906,210.94788444,29.72722796,0.0648352,10.2158,10.5807,12.2972,12.3014,7.7219,7.7452,1.0,1,1
212722,244.45566804,38.04706518,0.1306864,10.5649,11.0302,12.9168,13.014,12.2647,13.2483,1.0,1,1
156010,340.89456275,12.55905712,0.1435025,10.6338,11.1131,13.0437,13.1448,13.5632,14.7285,0.905,1,1
177327,172.67858536,52.74350376,0.0693379,9.867,10.3389,11.8067,11.9936,5.4698,6.2296,1.0,1,1
470041,139.0173766,12.06149627,0.1009747,10.1482,10.4295,12.1896,12.0989,7.1517,6.7069,1.0,-1,-1
414233,148.53294288,21.75373,0.1347282,10.354,10.6534,12.5267,12.4082,9.1232,8.3654,1.0,1,-1
387708,212.05002582,28.1349188,0.0528234,9.9155,10.3695,11.8642,12.0279,5.6926,6.3813,1.0,1,1
202578,183.52372781,63.97149356,0.0647168,10.2664,10.6937,12.3751,12.4695,8.1682,8.7474,0.97,1,1
399705,129.44504579,20.91473167,0.0729065,10.2457,10.634,12.3423,12.38,7.9764,8.197,1.0,1,1
428264,200.94209375,21.69199182,0.1370109,10.5323,10.8479,12.8571,12.7108,11.7055,10.4667,1.0,1,1
52291,179.24119287,-0.74055371,0.1259422,10.2659,10.6804,12.3744,12.4484,8.1642,8.6122,1.0,1,-1
81139,139.51483397,58.78652757,0.1448206,10.2648,10.4441,12.3726,12.1166,8.1534,6.7919,1.0,1,-1
137775,208.48848927,5.53119517,0.0842771,9.7816,10.0871,11.7185,11.7802,5.1468,5.3707,1.0,-1,-1
160345,346.0733433,-10.25204638,0.079317,9.9727,10.4447,11.936,12.1173,5.9842,6.7953,0.765,1,1
433493,125.97125735,11.76114305,0.1130104,10.1235,10.5232,12.1494,12.2203,6.9501,7.3102,1.0,-1,-1
86429,181.98230227,2.71350938,0.1081671,10.0975,10.2098,12.1084,11.865,6.7524,5.6957,1.0,-1,-1
360092,163.60125954,32.53875998,0.1692448,10.6725,11.1644,13.1119,13.2205,14.3408,15.6952,1.0,-1,-1
174708,172.21262723,51.04234088,0.0586971,10.001,10.0069,11.9736,11.7445,6.1433,5.2394,0.825,1,1
253877,230.44043244,37.37100542,0.1104564,10.1868,10.6728,12.2526,12.4365,7.4792,8.5394,1.0,-1,-1
370164,167.53496039,34.27163974,0.079622,9.9269,10.308,11.8781,11.9596,5.748,6.0834,1.0,1,1
400936,135.66881219,22.37009413,0.0973295,10.0649,10.3282,12.0611,11.9817,6.5315,6.1785,1.0,-1,-1
184848,125.79287737,30.10454879,0.1065274,10.2606,10.663,12.3658,12.4223,8.1131,8.452,1.0,1,-1
346182,198.43590371,40.28160788,0.0854418,10.0133,10.4088,11.9903,12.0733,6.2151,6.5879,1.0,-1,-1
439669,185.57548184,24.59735473,0.1160598,10.5494,10.9783,12.8889,12.9289,11.9975,12.383,1.0,1,1
360807,194.08042555,33.79315278,0.0899969,10.478,10.9041,12.7562,12.8064,10.832,11.2567,0.96,1,1
471411,123.25296449,7.44451979,0.1567966,10.5641,11.0503,12.9153,13.046,12.2498,13.5873,1.0,-1,-1
192022,138.07939298,6.14951445,0.1401963,10.5986,10.9943,12.9789,12.9552,12.8849,12.6429,1.0,1,1
232069,135.19554408,8.72269006,0.1282752,10.4543,10.6179,12.7126,12.3561,10.4805,8.0559,1.0,1,-1
465075,193.18686987,17.63760191,0.1125518,10.0077,10.147,11.9827,11.815,6.1826,5.5016,1.0,-1,-1
292474,218.63151725,9.1250492,0.0567389,10.1068,10.5147,12.1229,12.2089,6.8223,7.2504,1.0,1,1
225590,127.02240404,6.29367004,0.1073944,10.2932,10.9002,12.4207,12.8001,8.4424,11.2008,1.0,1,1
326815,327.28039654,0.4473178,0.015834,9.8494,10.0651,11.787,11.7698,5.396,5.3321,0.76,1,1
65948,193.38187786,-3.57325201,0.1179219,10.2693,10.3885,12.3799,12.05,8.1965,6.4802,1.0,1,-1
172752,171.35016828,56.60007381,0.0478274,10.0745,10.3163,12.0746,11.9687,6.594,6.1226,1.0,1,1
330748,124.91704488,53.65971244,0.099001,10.2182,10.3736,12.3008,12.0327,7.7414,6.4028,1.0,1,-1
349180,143.06223184,31.96006131,0.1255859,10.4482,10.747,12.701,12.5483,10.3883,9.2679,1.0,1,1
242848,163.45809382,46.48600317,0.1442528,10.2692,10.6383,12.3797,12.3867,8.1953,8.2364,0.97,1,-1
355947,126.55909448,23.08158047,0.0403885,10.0803,10.2725,12.0828,11.9235,6.6321,5.9323,1.0,1,1
89394,219.8959416,1.23055388,0.0788038,10.1623,10.6746,12.2118,12.4393,7.2658,8.556,1.0,1,1
119350,166.23644516,5.25005857,0.1087774,10.294,10.8158,12.4222,12.6585,8.4512,10.0604,1.0,1,1
213087,250.01668957,33.79596519,0.1550079,10.7063,10.9371,13.1704,12.8622,15.0476,11.7524,1.0,-1,-1
172401,183.51971991,56.51766231,0.1672924,10.5819,11.0137,12.9485,12.9872,12.5756,12.9699,0.845,-1,-1
378130,224.71760837,24.88503391,0.1272006,10.6886,11.1716,13.1409,13.2309,14.683,15.8336,1.0,1,1
293775,208.6045401,7.95118245,0.1481303,10.2428,10.2248,12.3377,11.8782,7.9502,5.7483,1.0,1,-1
430099,177.13955686,23.10573958,0.0738979,9.9786,10.2557,11.9436,11.9074,6.0154,5.8657,1.0,1,1
301495,245.65468742,32.8970383,0.0962319,10.3203,10.7501,12.4667,12.5531,8.7296,9.3004,1.0,1,1
180233,137.91520136,41.54435514,0.0644185,10.3105,10.6357,12.4506,12.3826,8.6257,8.2124,1.0,1,1
400261,135.98602184,22.87521087,0.1027139,9.9119,10.2761,11.8597,11.9271,5.6747,5.9472,1.0,-1,-1
70027,136.26716914,55.57618593,0.0840653,9.9888,10.3593,11.9567,12.0165,6.0706,6.3307,1.0,-1,-1
435035,141.54037173,16.91733925,0.1281233,10.1677,10.3741,12.2201,12.0332,7.3088,6.4051,1.0,-1,-1
395225,224.62834853,19.13653641,0.1087492,9.9748,9.8259,11.9387,0.0,5.9954,0.0,1.0,-1,0
76755,169.76022127,66.363948,0.1413138,10.3017,10.6106,12.4353,12.3451,8.5316,7.9923,1.0,1,-1
282132,226.55994542,8.15658982,0.1410493,10.2111,10.5617,12.2904,12.2758,7.6846,7.6053,1.0,1,-1
169480,183.72751905,56.23693625,0.1029222,10.1863,10.14,12.2518,11.8102,7.475,5.4832,0.69,-1,-1
263389,200.31560204,43.16429962,0.1546533,10.8116,10.9422,13.3413,12.8703,17.409,11.8266,0.795,-1,-1
428170,189.26089638,22.26368819,0.0618306,10.1825,10.6069,12.2453,12.3394,7.4404,7.9602,1.0,1,1
80137,119.66627916,47.33358415,0.0601964,10.0144,10.4069,11.9917,12.0711,6.2214,6.578,1.0,1,1
139205,245.01457358,42.42327867,0.1318693,10.1282,10.4891,12.1573,12.1747,6.9896,7.0768,1.0,-1,-1
383220,223.40000847,24.3084629,0.124552,10.2815,10.4999,12.4008,12.189,8.3199,7.1488,1.0,1,-1
151130,254.83429906,35.44423923,0.1123286,10.2685,10.6964,12.3786,12.474,8.1886,8.7763,1.0,1,-1
146843,256.9074011,29.55766256,0.1131885,10.0841,10.0692,12.0886,11.7716,6.6591,5.3388,1.0,-1,-1
234483,143.47819522,11.48125057,0.0807696,10.1052,10.2417,12.1207,11.8939,6.8119,5.8107,1.0,-1,-1
327738,140.65210198,62.4888823,0.1405447,10.5083,10.7679,12.8119,12.5815,11.305,9.4997,1.0,1,1
108744,121.50127909,41.34151806,0.1585056,10.2539,10.4648,12.3552,12.1434,8.0509,6.9213,1.0,-1,-1
216283,236.67396247,48.62867726,0.1614846,10.5991,10.9214,12.9798,12.8351,12.8939,11.5087,1.0,-1,-1
311043,232.81395729,37.99285836,0.1537806,10.5332,10.7634,12.8589,12.5741,11.7217,9.4477,1.0,-1,-1
354614,124.40580375,19.75063571,0.1104069,10.4711,10.8653,12.7438,12.7406,10.7302,10.7044,1.0,1,1
177336,173.91915312,52.89800488,0.0658477,10.2329,10.5305,12.3227,12.2309,7.8653,7.3654,1.0,1,1
395828,232.53531617,17.29726123,0.168164,10.663,10.8792,13.0953,12.7637,14.1461,10.895,1.0,-1,-1
88103,237.55682549,2.62958338,0.1644094,10.6572,11.173,13.0844,13.2327,14.0222,15.8588,0.975,-1,-1
431994,204.12065343,20.19933018,0.0930188,9.9092,10.0867,11.8563,11.7801,5.6611,5.3702,1.0,-1,-1
62635,10.71897376,15.54632684,0.117537,10.7277,10.9771,13.2067,12.9269,15.5095,12.3641,1.0,1,1
133057,206.98690099,57.85571462,0.094141,10.0403,10.416,12.0263,12.0822,6.3744,6.6292,1.0,-1,-1
423600,160.92618287,22.51699006,0.0780686,10.2341,10.6398,12.3243,12.3887,7.8747,8.2485,1.0,1,1
398454,356.94224893,-0.49601318,0.0713173,10.1181,10.5697,12.1404,12.2876,6.9065,7.6697,1.0,1,1
458833,236.38397975,14.01996922,0.1082759,10.3372,10.7582,12.4961,12.5658,8.919,9.3897,1.0,1,1
457574,211.09855929,15.97119918,0.1262608,10.5437,10.9619,12.879,12.9021,11.9064,12.1201,0.97,1,1
385547,199.6650024,28.83910285,0.1027443,10.0906,10.4632,12.0987,12.1412,6.706,6.9108,1.0,-1,-1
159221,351.24583092,15.02227646,0.0932697,9.8678,10.2059,11.8076,11.8617,5.4733,5.6824,1.0,-1,-1
98004,6.4242952,-10.33279232,0.1175263,9.9997,10.0702,11.9717,11.772,6.1352,5.3404,1.0,-1,-1
254596,254.5441657,21.18223515,0.1042109,10.2022,10.556,12.2776,12.2676,7.6152,7.5607,1.0,1,-1
416324,170.42098956,27.10372261,0.068564,10.287,10.5753,12.4099,12.2946,8.376,7.7076,1.0,1,1
402941,129.32070839,17.73799154,0.117561,10.5325,10.9695,12.8575,12.9144,11.7093,12.2408,0.92,1,1
448215,149.85584791,16.84225622,0.1610887,10.4145,10.8113,12.637,12.6513,9.8999,10.0048,1.0,-1,-1
316397,224.41214048,11.92938065,0.0827059,9.7409,10.1837,11.6908,11.8433,5.0493,5.6102,1.0,-1,-1
133453,163.93463584,58.30960636,0.1624105,10.3723,10.836,12.5607,12.6914,9.354,10.3136,1.0,-1,-1
119766,149.44650435,3.02827034,0.1024736,10.147,10.586,12.1877,12.3087,7.1424,7.7864,1.0,-1,-1
118436,157.43045498,4.02204283,0.1148353,10.4495,10.891,12.7036,12.784,10.409,11.0658,1.0,1,1
437642,141.22831477,17.60822612,0.1172584,10.0403,10.4444,12.0263,12.1169,6.3744,6.7934,1.0,-1,-1
135730,199.91337555,4.11733766,0.1330617,10.6344,10.9892,13.0449,12.9471,13.5761,12.5613,0.855,1,1
327620,126.04382422,54.29595915,0.0910139,9.9979,10.4366,11.9695,12.1074,6.1258,6.7477,1.0,-1,-1
184810,134.07642818,37.59006619,0.0829727,9.7948,10.3462,11.7308,12.0019,5.1907,6.2654,1.0,-1,-1
64785,185.86565015,-2.57284685,0.0931114,10.0,10.0907,11.972,11.7819,6.1367,5.3772,1.0,-1,-1
180756,124.48757333,33.76632366,0.0621314,9.9759,10.22,11.9402,11.8739,6.0014,5.7312,1.0,1,1
435444,177.79438018,22.45221013,0.1015572,9.9631,10.3981,11.9238,12.0612,5.9335,6.5319,1.0,-1,-1
157393,358.7789043,15.52059427,0.1139503,10.3817,10.8609,12.5778,12.7333,9.4733,10.6464,1.0,1,1
